event_id,facility_id,medicine_code,stockout_date,estimated_unmet_demand
STK-000421,FAC-0007,PARACETAMOL,2023-09-14,438.0
STK-000422,FAC-0007,PARACETAMOL,2023-09-15,440.0
STK-000423,FAC-0007,PARACETAMOL,2023-09-16,336.0
STK-000424,FAC-0007,PARACETAMOL,2023-09-17,364.0
STK-000425,FAC-0007,PARACETAMOL,2023-10-02,72.0
STK-000426,FAC-0007,PARACETAMOL,2023-10-03,378.0
STK-000427,FAC-0007,PARACETAMOL,2023-10-19,50.0
STK-000428,FAC-0007,PARACETAMOL,2023-10-20,215.0
STK-000429,FAC-0007,PARACETAMOL,2023-10-21,266.0
STK-000430,FAC-0007,PARACETAMOL,2023-10-22,244.0
STK-000431,FAC-0007,PARACETAMOL,2023-10-23,276.0
STK-000432,FAC-0007,PARACETAMOL,2023-10-24,250.0
STK-000433,FAC-0007,PARACETAMOL,2023-10-25,276.0
STK-000434,FAC-0007,PARACETAMOL,2023-10-26,250.0
STK-000435,FAC-0007,PARACETAMOL,2023-10-27,249.0
STK-000436,FAC-0007,PARACETAMOL,2023-10-28,220.0
STK-000437,FAC-0007,PARACETAMOL,2023-10-29,181.0
STK-000438,FAC-0007,PARACETAMOL,2023-10-30,222.0
STK-000439,FAC-0007,PARACETAMOL,2023-10-31,331.0
STK-000440,FAC-0007,PARACETAMOL,2023-11-01,245.0
STK-000441,FAC-0007,PARACETAMOL,2023-11-02,143.0
STK-000442,FAC-0007,PARACETAMOL,2023-11-03,142.0
STK-000443,FAC-0007,PARACETAMOL,2023-11-04,181.0
STK-000444,FAC-0007,PARACETAMOL,2023-11-05,206.0
STK-000445,FAC-0007,PARACETAMOL,2023-11-06,240.0
STK-000446,FAC-0007,PARACETAMOL,2023-11-07,256.0
STK-000447,FAC-0007,PARACETAMOL,2023-11-08,162.0
STK-000448,FAC-0007,PARACETAMOL,2023-11-09,260.0
STK-000449,FAC-0007,PARACETAMOL,2023-11-10,182.0
STK-000450,FAC-0007,PARACETAMOL,2023-11-11,202.0
STK-000451,FAC-0007,PARACETAMOL,2023-11-12,191.0
STK-000452,FAC-0007,PARACETAMOL,2023-11-13,184.0
STK-000453,FAC-0007,RIF_INH,2023-01-01,9.0
STK-000454,FAC-0008,EPINEPHRINE,2023-01-02,1.0
STK-000455,FAC-0008,EPINEPHRINE,2023-01-03,1.0
STK-000456,FAC-0008,EPINEPHRINE,2023-01-18,1.0
STK-000457,FAC-0008,EPINEPHRINE,2023-01-22,1.0
STK-000458,FAC-0008,EPINEPHRINE,2023-01-23,1.0
STK-000459,FAC-0008,EPINEPHRINE,2023-01-26,2.0
STK-000460,FAC-0008,EPINEPHRINE,2023-01-29,1.0
STK-000461,FAC-0008,EPINEPHRINE,2023-01-30,2.0
STK-000462,FAC-0008,EPINEPHRINE,2023-02-26,1.0
STK-000463,FAC-0008,EPINEPHRINE,2023-03-03,2.0
STK-000464,FAC-0008,EPINEPHRINE,2023-03-23,1.0
STK-000465,FAC-0008,EPINEPHRINE,2023-03-25,1.0
STK-000466,FAC-0008,EPINEPHRINE,2023-03-26,1.0
STK-000467,FAC-0008,EPINEPHRINE,2023-03-27,1.0
STK-000468,FAC-0008,EPINEPHRINE,2023-03-28,1.0
STK-000469,FAC-0008,EPINEPHRINE,2023-03-29,1.0
STK-000470,FAC-0008,EPINEPHRINE,2023-03-31,1.0
STK-000471,FAC-0008,EPINEPHRINE,2023-05-01,1.0
STK-000472,FAC-0008,EPINEPHRINE,2023-05-27,1.0
STK-000473,FAC-0008,EPINEPHRINE,2023-05-29,1.0
STK-000474,FAC-0008,EPINEPHRINE,2023-05-31,1.0
STK-000475,FAC-0008,EPINEPHRINE,2023-06-02,1.0
STK-000476,FAC-0008,EPINEPHRINE,2023-06-19,1.0
STK-000477,FAC-0008,EPINEPHRINE,2023-06-20,1.0
STK-000478,FAC-0008,EPINEPHRINE,2023-06-21,1.0
STK-000479,FAC-0008,EPINEPHRINE,2023-06-24,1.0
STK-000480,FAC-0008,EPINEPHRINE,2023-07-22,1.0
STK-000481,FAC-0008,EPINEPHRINE,2023-07-23,1.0
STK-000482,FAC-0008,EPINEPHRINE,2023-07-25,1.0
STK-000483,FAC-0008,EPINEPHRINE,2023-07-29,1.0
STK-000484,FAC-0008,EPINEPHRINE,2023-08-15,1.0
STK-000485,FAC-0008,EPINEPHRINE,2023-08-16,2.0
STK-000486,FAC-0008,EPINEPHRINE,2023-08-20,1.0
STK-000487,FAC-0008,EPINEPHRINE,2023-08-24,1.0
STK-000488,FAC-0008,EPINEPHRINE,2023-08-26,1.0
STK-000489,FAC-0008,EPINEPHRINE,2023-08-27,2.0
STK-000490,FAC-0008,EPINEPHRINE,2023-08-28,2.0
STK-000491,FAC-0008,EPINEPHRINE,2023-08-29,1.0
STK-000492,FAC-0008,EPINEPHRINE,2023-09-26,2.0
STK-000493,FAC-0008,EPINEPHRINE,2023-09-27,1.0
STK-000494,FAC-0008,EPINEPHRINE,2023-09-28,1.0
STK-000495,FAC-0008,EPINEPHRINE,2023-10-17,1.0
STK-000496,FAC-0008,EPINEPHRINE,2023-10-18,1.0
STK-000497,FAC-0008,EPINEPHRINE,2023-10-20,1.0
STK-000498,FAC-0008,EPINEPHRINE,2023-10-21,2.0
STK-000499,FAC-0008,EPINEPHRINE,2023-10-22,1.0
STK-000500,FAC-0008,EPINEPHRINE,2023-10-24,1.0
STK-000501,FAC-0008,EPINEPHRINE,2023-11-11,1.0
STK-000502,FAC-0008,EPINEPHRINE,2023-11-13,1.0
STK-000503,FAC-0008,EPINEPHRINE,2023-11-14,2.0
STK-000504,FAC-0008,EPINEPHRINE,2023-11-16,1.0
STK-000505,FAC-0008,EPINEPHRINE,2023-11-17,1.0
STK-000506,FAC-0008,EPINEPHRINE,2023-11-18,2.0
STK-000507,FAC-0008,EPINEPHRINE,2023-11-19,1.0
STK-000508,FAC-0008,EPINEPHRINE,2023-11-20,3.0
STK-000509,FAC-0008,EPINEPHRINE,2023-11-23,1.0
STK-000510,FAC-0008,EPINEPHRINE,2023-11-25,2.0
STK-000511,FAC-0008,EPINEPHRINE,2023-11-26,2.0
STK-000512,FAC-0008,EPINEPHRINE,2023-12-23,1.0
STK-000513,FAC-0008,EPINEPHRINE,2023-12-26,1.0
STK-000514,FAC-0008,EPINEPHRINE,2023-12-29,1.0
STK-000515,FAC-0008,PARACETAMOL,2023-01-01,191.0
STK-000516,FAC-0008,PARACETAMOL,2023-01-02,166.0
STK-000517,FAC-0008,PARACETAMOL,2023-01-03,152.0
STK-000518,FAC-0008,PARACETAMOL,2023-07-25,415.0
STK-000519,FAC-0008,PARACETAMOL,2023-07-26,442.0
STK-000520,FAC-0008,PARACETAMOL,2023-07-27,386.0
STK-000521,FAC-0008,PARACETAMOL,2023-07-28,432.0
STK-000522,FAC-0008,PARACETAMOL,2023-07-29,392.0
STK-000523,FAC-0008,PARACETAMOL,2023-08-08,23.0
STK-000524,FAC-0008,PARACETAMOL,2023-08-09,513.0
STK-000525,FAC-0008,PARACETAMOL,2023-08-10,533.0
STK-000526,FAC-0008,PARACETAMOL,2023-08-11,408.0
STK-000527,FAC-0008,PARACETAMOL,2023-08-12,605.0
STK-000528,FAC-0008,PARACETAMOL,2023-08-13,455.0
STK-000529,FAC-0008,PARACETAMOL,2023-08-14,475.0
STK-000530,FAC-0008,PARACETAMOL,2023-08-15,553.0
STK-000531,FAC-0008,PARACETAMOL,2023-08-16,535.0
STK-000532,FAC-0008,PARACETAMOL,2023-08-17,433.0
STK-000533,FAC-0008,PARACETAMOL,2023-08-18,504.0
STK-000534,FAC-0008,PARACETAMOL,2023-08-19,457.0
STK-000535,FAC-0008,PARACETAMOL,2023-08-20,397.0
STK-000536,FAC-0008,PARACETAMOL,2023-08-21,448.0
STK-000537,FAC-0008,PARACETAMOL,2023-08-22,551.0
STK-000538,FAC-0008,PARACETAMOL,2023-08-23,548.0
STK-000539,FAC-0008,PARACETAMOL,2023-08-24,433.0
STK-000540,FAC-0008,PARACETAMOL,2023-08-25,493.0
STK-000541,FAC-0008,PARACETAMOL,2023-08-26,479.0
STK-000542,FAC-0008,PARACETAMOL,2023-08-27,597.0
STK-000543,FAC-0008,PARACETAMOL,2023-08-28,510.0
STK-000544,FAC-0008,PARACETAMOL,2023-08-29,490.0
STK-000545,FAC-0008,PARACETAMOL,2023-09-09,289.0
STK-000546,FAC-0008,PARACETAMOL,2023-09-10,387.0
STK-000547,FAC-0008,PARACETAMOL,2023-09-11,538.0
STK-000548,FAC-0008,PARACETAMOL,2023-09-12,460.0
STK-000549,FAC-0008,PARACETAMOL,2023-09-13,475.0
STK-000550,FAC-0008,PARACETAMOL,2023-09-14,529.0
STK-000551,FAC-0008,PARACETAMOL,2023-09-15,468.0
STK-000552,FAC-0008,PARACETAMOL,2023-09-16,438.0
STK-000553,FAC-0008,PARACETAMOL,2023-09-17,403.0
STK-000554,FAC-0008,PARACETAMOL,2023-09-18,557.0
STK-000555,FAC-0008,PARACETAMOL,2023-09-19,476.0
STK-000556,FAC-0008,PARACETAMOL,2023-09-20,507.0
STK-000557,FAC-0008,PARACETAMOL,2023-09-21,416.0
STK-000558,FAC-0008,PARACETAMOL,2023-09-22,464.0
STK-000559,FAC-0008,PARACETAMOL,2023-09-23,423.0
STK-000560,FAC-0008,PARACETAMOL,2023-09-24,397.0
STK-000561,FAC-0008,PARACETAMOL,2023-09-25,468.0
STK-000562,FAC-0008,PARACETAMOL,2023-09-26,351.0
STK-000563,FAC-0008,PARACETAMOL,2023-09-27,549.0
STK-000564,FAC-0008,PARACETAMOL,2023-09-28,466.0
STK-000565,FAC-0008,PARACETAMOL,2023-09-29,367.0
STK-000566,FAC-0008,PARACETAMOL,2023-09-30,579.0
STK-000567,FAC-0008,PARACETAMOL,2023-10-12,300.0
STK-000568,FAC-0008,PARACETAMOL,2023-10-13,309.0
STK-000569,FAC-0008,PARACETAMOL,2023-10-14,381.0
STK-000570,FAC-0008,PARACETAMOL,2023-10-15,288.0
STK-000571,FAC-0008,PARACETAMOL,2023-10-16,326.0
STK-000572,FAC-0008,PARACETAMOL,2023-10-17,406.0
STK-000573,FAC-0008,PARACETAMOL,2023-10-18,317.0
STK-000574,FAC-0008,PARACETAMOL,2023-10-19,398.0
STK-000575,FAC-0008,PARACETAMOL,2023-10-20,306.0
STK-000576,FAC-0008,PARACETAMOL,2023-10-21,319.0
STK-000577,FAC-0008,PARACETAMOL,2023-10-22,372.0
STK-000578,FAC-0008,PARACETAMOL,2023-10-23,366.0
STK-000579,FAC-0008,PARACETAMOL,2023-10-24,367.0
STK-000580,FAC-0008,PARACETAMOL,2023-10-25,350.0
STK-000581,FAC-0008,PARACETAMOL,2023-10-26,396.0
STK-000582,FAC-0008,PARACETAMOL,2023-10-27,308.0
STK-000583,FAC-0008,PARACETAMOL,2023-11-19,178.0
STK-000584,FAC-0008,PARACETAMOL,2023-11-20,138.0
STK-000585,FAC-0008,PARACETAMOL,2023-11-21,251.0
STK-000586,FAC-0008,PARACETAMOL,2023-11-22,206.0
STK-000587,FAC-0008,PARACETAMOL,2023-11-23,224.0
STK-000588,FAC-0008,PARACETAMOL,2023-11-24,139.0
STK-000589,FAC-0008,PARACETAMOL,2023-11-25,146.0
STK-000590,FAC-0008,PARACETAMOL,2023-11-26,149.0
STK-000591,FAC-0008,PARACETAMOL,2023-11-27,155.0
STK-000592,FAC-0009,EPINEPHRINE,2023-01-22,1.0
STK-000593,FAC-0009,EPINEPHRINE,2023-01-24,1.0
STK-000594,FAC-0009,EPINEPHRINE,2023-01-26,1.0
STK-000595,FAC-0009,PARACETAMOL,2023-01-01,18.0
STK-000596,FAC-0009,PARACETAMOL,2023-01-02,15.0
STK-000597,FAC-0009,PARACETAMOL,2023-01-03,12.0
STK-000598,FAC-0009,PARACETAMOL,2023-01-04,30.0
STK-000599,FAC-0009,PARACETAMOL,2023-01-05,14.0
STK-000600,FAC-0009,PARACETAMOL,2023-01-06,22.0
STK-000601,FAC-0009,PARACETAMOL,2023-01-07,16.0
STK-000602,FAC-0009,PARACETAMOL,2023-01-08,17.0
STK-000603,FAC-0009,PARACETAMOL,2023-01-09,8.0
STK-000604,FAC-0009,PARACETAMOL,2023-01-10,35.0
STK-000605,FAC-0009,PARACETAMOL,2023-01-11,7.0
STK-000606,FAC-0009,PARACETAMOL,2023-01-12,15.0
STK-000607,FAC-0009,PARACETAMOL,2023-01-13,11.0
STK-000608,FAC-0009,PARACETAMOL,2023-01-14,23.0
STK-000609,FAC-0009,PARACETAMOL,2023-01-15,8.0
STK-000610,FAC-0009,PARACETAMOL,2023-01-16,16.0
STK-000611,FAC-0009,PARACETAMOL,2023-01-17,14.0
STK-000612,FAC-0009,PARACETAMOL,2023-01-18,23.0
STK-000613,FAC-0009,PARACETAMOL,2023-01-19,36.0
STK-000614,FAC-0009,RIF_INH,2023-01-02,3.0
STK-000615,FAC-0010,EPINEPHRINE,2023-01-16,2.0
STK-000616,FAC-0010,PARACETAMOL,2023-01-01,16.0
STK-000617,FAC-0010,PARACETAMOL,2023-01-02,16.0
STK-000618,FAC-0010,PARACETAMOL,2023-01-03,19.0
STK-000619,FAC-0010,PARACETAMOL,2023-01-04,15.0
STK-000620,FAC-0010,PARACETAMOL,2023-01-05,20.0
STK-000621,FAC-0010,PARACETAMOL,2023-01-06,26.0
STK-000622,FAC-0010,PARACETAMOL,2023-01-07,28.0
STK-000623,FAC-0010,PARACETAMOL,2023-01-08,27.0
STK-000624,FAC-0010,PARACETAMOL,2023-01-09,15.0
STK-000625,FAC-0010,PARACETAMOL,2023-01-10,23.0
STK-000626,FAC-0010,PARACETAMOL,2023-01-11,18.0
STK-000627,FAC-0010,PARACETAMOL,2023-01-12,23.0
STK-000628,FAC-0010,PARACETAMOL,2023-01-13,8.0
STK-000629,FAC-0010,PARACETAMOL,2023-01-14,20.0
STK-000630,FAC-0010,PARACETAMOL,2023-01-15,14.0
STK-000631,FAC-0010,PARACETAMOL,2023-01-16,32.0
STK-000632,FAC-0010,PARACETAMOL,2023-01-17,27.0
STK-000633,FAC-0010,PARACETAMOL,2023-01-18,5.0
STK-000634,FAC-0010,PARACETAMOL,2023-01-19,15.0
STK-000635,FAC-0010,PARACETAMOL,2023-01-20,20.0
STK-000636,FAC-0010,PARACETAMOL,2023-01-21,27.0
STK-000637,FAC-0010,PARACETAMOL,2023-01-22,26.0
STK-000638,FAC-0010,RIF_INH,2023-01-01,1.0
STK-000639,FAC-0010,RIF_INH,2023-01-02,1.0
STK-000640,FAC-0010,RIF_INH,2023-01-03,2.0
STK-000641,FAC-0010,RIF_INH,2023-01-04,1.0
STK-000642,FAC-0010,RIF_INH,2023-01-06,4.0
STK-000643,FAC-0010,RIF_INH,2023-01-09,2.0
STK-000644,FAC-0010,RIF_INH,2023-01-10,1.0
STK-000645,FAC-0010,RIF_INH,2023-01-11,1.0
STK-000646,FAC-0010,RIF_INH,2023-01-12,1.0
STK-000647,FAC-0010,RIF_INH,2023-01-15,2.0
STK-000648,FAC-0010,RIF_INH,2023-01-16,1.0
STK-000649,FAC-0010,RIF_INH,2023-01-17,1.0
STK-000650,FAC-0010,RIF_INH,2023-01-19,2.0
STK-000651,FAC-0010,RIF_INH,2023-01-20,2.0
STK-000652,FAC-0010,RIF_INH,2023-01-23,2.0
STK-000653,FAC-0010,RIF_INH,2023-01-24,1.0
STK-000654,FAC-0010,RIF_INH,2023-01-27,1.0
STK-000655,FAC-0010,RIF_INH,2023-01-29,1.0
STK-000656,FAC-0010,RIF_INH,2023-01-30,1.0
STK-000657,FAC-0010,RIF_INH,2023-01-31,1.0
STK-000658,FAC-0010,RIF_INH,2023-02-01,2.0
STK-000659,FAC-0011,PARACETAMOL,2023-01-01,31.0
STK-000660,FAC-0011,PARACETAMOL,2023-01-02,33.0
STK-000661,FAC-0011,PARACETAMOL,2023-01-03,39.0
STK-000662,FAC-0011,PARACETAMOL,2023-01-04,34.0
STK-000663,FAC-0011,PARACETAMOL,2023-01-05,25.0
STK-000664,FAC-0011,PARACETAMOL,2023-01-06,32.0
STK-000665,FAC-0011,PARACETAMOL,2023-01-07,44.0
STK-000666,FAC-0011,PARACETAMOL,2023-01-08,23.0
STK-000667,FAC-0011,PARACETAMOL,2023-01-09,28.0
STK-000668,FAC-0011,PARACETAMOL,2023-01-10,37.0
STK-000669,FAC-0011,PARACETAMOL,2023-01-11,21.0
STK-000670,FAC-0011,PARACETAMOL,2023-01-12,38.0
STK-000671,FAC-0011,PARACETAMOL,2023-01-13,21.0
STK-000672,FAC-0011,PARACETAMOL,2023-01-14,51.0
STK-000673,FAC-0011,PARACETAMOL,2023-01-15,32.0
STK-000674,FAC-0011,PARACETAMOL,2023-01-16,25.0
STK-000675,FAC-0011,PARACETAMOL,2023-01-17,28.0
STK-000676,FAC-0011,PARACETAMOL,2023-01-18,49.0
STK-000677,FAC-0011,PARACETAMOL,2023-01-19,37.0
STK-000678,FAC-0011,PARACETAMOL,2023-01-20,40.0
STK-000679,FAC-0011,PARACETAMOL,2023-01-21,43.0
STK-000680,FAC-0011,PARACETAMOL,2023-01-22,28.0
STK-000681,FAC-0011,PARACETAMOL,2023-01-23,20.0
STK-000682,FAC-0011,PARACETAMOL,2023-01-24,55.0
STK-000683,FAC-0011,PARACETAMOL,2023-01-25,34.0
STK-000684,FAC-0011,PARACETAMOL,2023-01-26,45.0
STK-000685,FAC-0011,PARACETAMOL,2023-01-27,34.0
STK-000686,FAC-0011,PARACETAMOL,2023-01-28,38.0
STK-000687,FAC-0011,PARACETAMOL,2023-01-29,32.0
STK-000688,FAC-0011,PARACETAMOL,2023-01-30,34.0
STK-000689,FAC-0012,EPINEPHRINE,2023-01-03,1.0
STK-000690,FAC-0012,EPINEPHRINE,2023-01-06,2.0
STK-000691,FAC-0012,EPINEPHRINE,2023-01-07,1.0
STK-000692,FAC-0012,EPINEPHRINE,2023-01-10,1.0
STK-000693,FAC-0012,EPINEPHRINE,2023-01-12,2.0
STK-000694,FAC-0012,EPINEPHRINE,2023-01-21,1.0
STK-000695,FAC-0012,EPINEPHRINE,2023-01-24,2.0
STK-000696,FAC-0012,EPINEPHRINE,2023-01-25,1.0
STK-000697,FAC-0012,EPINEPHRINE,2023-03-19,1.0
STK-000698,FAC-0012,EPINEPHRINE,2023-03-28,1.0
STK-000699,FAC-0012,EPINEPHRINE,2023-08-12,1.0
STK-000700,FAC-0012,EPINEPHRINE,2023-08-17,1.0
STK-000701,FAC-0012,EPINEPHRINE,2023-08-18,1.0
STK-000702,FAC-0012,EPINEPHRINE,2023-08-19,1.0
STK-000703,FAC-0012,EPINEPHRINE,2023-10-27,1.0
STK-000704,FAC-0012,EPINEPHRINE,2023-12-26,1.0
STK-000705,FAC-0012,PARACETAMOL,2023-01-01,111.0
STK-000706,FAC-0012,PARACETAMOL,2023-01-02,92.0
STK-000707,FAC-0012,PARACETAMOL,2023-01-03,127.0
STK-000708,FAC-0012,PARACETAMOL,2023-08-25,22.0
STK-000709,FAC-0012,PARACETAMOL,2023-08-26,396.0
STK-000710,FAC-0012,PARACETAMOL,2023-08-27,409.0
STK-000711,FAC-0012,PARACETAMOL,2023-08-28,347.0
STK-000712,FAC-0012,PARACETAMOL,2023-08-29,372.0
STK-000713,FAC-0012,PARACETAMOL,2023-08-30,485.0
STK-000714,FAC-0012,PARACETAMOL,2023-08-31,385.0
STK-000715,FAC-0012,PARACETAMOL,2023-09-01,380.0
STK-000716,FAC-0012,PARACETAMOL,2023-09-02,471.0
STK-000717,FAC-0012,PARACETAMOL,2023-09-03,301.0
STK-000718,FAC-0012,PARACETAMOL,2023-09-04,490.0
STK-000719,FAC-0012,PARACETAMOL,2023-09-05,396.0
STK-000720,FAC-0012,PARACETAMOL,2023-09-06,414.0
STK-000721,FAC-0012,PARACETAMOL,2023-09-07,318.0
STK-000722,FAC-0012,PARACETAMOL,2023-09-08,311.0
STK-000723,FAC-0012,PARACETAMOL,2023-09-09,393.0
STK-000724,FAC-0012,PARACETAMOL,2023-09-23,249.0
STK-000725,FAC-0012,PARACETAMOL,2023-09-24,373.0
STK-000726,FAC-0012,PARACETAMOL,2023-09-25,348.0
STK-000727,FAC-0012,PARACETAMOL,2023-09-26,402.0
STK-000728,FAC-0012,PARACETAMOL,2023-09-27,226.0
STK-000729,FAC-0012,PARACETAMOL,2023-09-28,297.0
STK-000730,FAC-0012,PARACETAMOL,2023-10-15,184.0
STK-000731,FAC-0012,PARACETAMOL,2023-10-16,267.0
STK-000732,FAC-0012,PARACETAMOL,2023-10-17,275.0
STK-000733,FAC-0012,PARACETAMOL,2023-10-18,344.0
STK-000734,FAC-0012,PARACETAMOL,2023-10-19,239.0
STK-000735,FAC-0012,PARACETAMOL,2023-10-20,209.0
STK-000736,FAC-0012,PARACETAMOL,2023-10-21,208.0
STK-000737,FAC-0012,PARACETAMOL,2023-10-22,217.0
STK-000738,FAC-0012,PARACETAMOL,2023-10-23,257.0
STK-000739,FAC-0012,PARACETAMOL,2023-10-24,186.0
STK-000740,FAC-0012,PARACETAMOL,2023-10-25,246.0
STK-000741,FAC-0012,PARACETAMOL,2023-10-26,242.0
STK-000742,FAC-0012,PARACETAMOL,2023-10-27,304.0
STK-000743,FAC-0012,PARACETAMOL,2023-10-28,185.0
STK-000744,FAC-0012,PARACETAMOL,2023-10-29,211.0
STK-000745,FAC-0012,PARACETAMOL,2023-10-30,263.0
STK-000746,FAC-0012,PARACETAMOL,2023-10-31,218.0
STK-000747,FAC-0012,PARACETAMOL,2023-11-01,205.0
STK-000748,FAC-0012,PARACETAMOL,2023-11-02,138.0
STK-000749,FAC-0012,PARACETAMOL,2023-11-03,178.0
STK-000750,FAC-0012,PARACETAMOL,2023-11-04,177.0
STK-000751,FAC-0012,PARACETAMOL,2023-11-05,183.0
STK-000752,FAC-0012,RIF_INH,2023-01-01,10.0
STK-000753,FAC-0012,RIF_INH,2023-01-02,5.0
STK-000754,FAC-0012,RIF_INH,2023-01-03,1.0
STK-000755,FAC-0012,RIF_INH,2023-01-04,7.0
STK-000756,FAC-0012,RIF_INH,2023-01-05,11.0
STK-000757,FAC-0012,RIF_INH,2023-01-06,3.0
STK-000758,FAC-0012,RIF_INH,2023-01-07,7.0
STK-000759,FAC-0012,RIF_INH,2023-01-08,5.0
STK-000760,FAC-0012,RIF_INH,2023-01-09,8.0
STK-000761,FAC-0012,RIF_INH,2023-01-10,9.0
STK-000762,FAC-0012,RIF_INH,2023-01-11,7.0
STK-000763,FAC-0013,EPINEPHRINE,2023-01-01,1.0
STK-000764,FAC-0013,EPINEPHRINE,2023-01-21,1.0
STK-000765,FAC-0013,EPINEPHRINE,2023-01-23,3.0
STK-000766,FAC-0013,EPINEPHRINE,2023-01-24,1.0
STK-000767,FAC-0013,EPINEPHRINE,2023-01-27,2.0
STK-000768,FAC-0013,EPINEPHRINE,2023-01-30,1.0
STK-000769,FAC-0013,EPINEPHRINE,2023-03-02,1.0
STK-000770,FAC-0013,EPINEPHRINE,2023-03-25,4.0
STK-000771,FAC-0013,EPINEPHRINE,2023-03-30,1.0
STK-000772,FAC-0013,EPINEPHRINE,2023-04-01,1.0
STK-000773,FAC-0013,EPINEPHRINE,2023-04-03,2.0
STK-000774,FAC-0013,EPINEPHRINE,2023-04-04,1.0
STK-000775,FAC-0013,EPINEPHRINE,2023-04-05,1.0
STK-000776,FAC-0013,EPINEPHRINE,2023-04-07,1.0
STK-000777,FAC-0013,EPINEPHRINE,2023-04-29,2.0
STK-000778,FAC-0013,EPINEPHRINE,2023-05-05,2.0
STK-000779,FAC-0013,EPINEPHRINE,2023-05-06,1.0
STK-000780,FAC-0013,EPINEPHRINE,2023-05-08,1.0
STK-000781,FAC-0013,EPINEPHRINE,2023-05-10,2.0
STK-000782,FAC-0013,EPINEPHRINE,2023-05-14,1.0
STK-000783,FAC-0013,EPINEPHRINE,2023-05-15,2.0
STK-000784,FAC-0013,EPINEPHRINE,2023-05-19,1.0
STK-000785,FAC-0013,EPINEPHRINE,2023-05-25,1.0
STK-000786,FAC-0013,EPINEPHRINE,2023-05-27,1.0
STK-000787,FAC-0013,EPINEPHRINE,2023-05-28,2.0
STK-000788,FAC-0013,EPINEPHRINE,2023-05-30,1.0
STK-000789,FAC-0013,EPINEPHRINE,2023-08-03,2.0
STK-000790,FAC-0013,EPINEPHRINE,2023-08-24,1.0
STK-000791,FAC-0013,EPINEPHRINE,2023-08-25,1.0
STK-000792,FAC-0013,EPINEPHRINE,2023-08-29,2.0
STK-000793,FAC-0013,EPINEPHRINE,2023-09-14,1.0
STK-000794,FAC-0013,EPINEPHRINE,2023-09-17,1.0
STK-000795,FAC-0013,EPINEPHRINE,2023-09-23,1.0
STK-000796,FAC-0013,EPINEPHRINE,2023-09-26,1.0
STK-000797,FAC-0013,EPINEPHRINE,2023-10-15,1.0
STK-000798,FAC-0013,EPINEPHRINE,2023-10-18,2.0
STK-000799,FAC-0013,EPINEPHRINE,2023-10-21,1.0
STK-000800,FAC-0013,EPINEPHRINE,2023-10-24,1.0
STK-000801,FAC-0013,EPINEPHRINE,2023-11-07,1.0
STK-000802,FAC-0013,EPINEPHRINE,2023-11-08,1.0
STK-000803,FAC-0013,EPINEPHRINE,2023-11-10,1.0
STK-000804,FAC-0013,EPINEPHRINE,2023-11-11,1.0
STK-000805,FAC-0013,EPINEPHRINE,2023-11-21,1.0
STK-000806,FAC-0013,EPINEPHRINE,2023-11-23,1.0
STK-000807,FAC-0013,EPINEPHRINE,2023-11-25,1.0
STK-000808,FAC-0013,EPINEPHRINE,2023-12-06,2.0
STK-000809,FAC-0013,EPINEPHRINE,2023-12-07,1.0
STK-000810,FAC-0013,EPINEPHRINE,2023-12-11,1.0
STK-000811,FAC-0013,EPINEPHRINE,2023-12-12,2.0
STK-000812,FAC-0013,EPINEPHRINE,2023-12-14,1.0
STK-000813,FAC-0013,EPINEPHRINE,2023-12-16,1.0
STK-000814,FAC-0013,EPINEPHRINE,2023-12-20,1.0
STK-000815,FAC-0013,EPINEPHRINE,2023-12-21,1.0
STK-000816,FAC-0013,EPINEPHRINE,2023-12-24,1.0
STK-000817,FAC-0013,EPINEPHRINE,2023-12-26,1.0
STK-000818,FAC-0013,EPINEPHRINE,2023-12-27,1.0
STK-000819,FAC-0013,PARACETAMOL,2023-01-01,151.0
STK-000820,FAC-0013,PARACETAMOL,2023-01-02,146.0
STK-000821,FAC-0013,PARACETAMOL,2023-01-03,160.0
STK-000822,FAC-0013,PARACETAMOL,2023-04-14,134.0
STK-000823,FAC-0013,PARACETAMOL,2023-04-15,113.0
STK-000824,FAC-0013,PARACETAMOL,2023-04-16,115.0
STK-000825,FAC-0013,PARACETAMOL,2023-04-17,140.0
STK-000826,FAC-0013,PARACETAMOL,2023-04-18,126.0
STK-000827,FAC-0013,PARACETAMOL,2023-04-19,146.0
STK-000828,FAC-0013,PARACETAMOL,2023-04-20,134.0
STK-000829,FAC-0013,PARACETAMOL,2023-04-21,185.0
STK-000830,FAC-0013,PARACETAMOL,2023-04-22,116.0
STK-000831,FAC-0013,PARACETAMOL,2023-07-19,195.0
STK-000832,FAC-0013,PARACETAMOL,2023-07-20,473.0
STK-000833,FAC-0013,PARACETAMOL,2023-07-21,538.0
STK-000834,FAC-0013,PARACETAMOL,2023-07-22,366.0
STK-000835,FAC-0013,PARACETAMOL,2023-07-23,415.0
STK-000836,FAC-0013,PARACETAMOL,2023-07-24,507.0
STK-000837,FAC-0013,PARACETAMOL,2023-07-25,498.0
STK-000838,FAC-0013,PARACETAMOL,2023-07-26,375.0
STK-000839,FAC-0013,PARACETAMOL,2023-07-27,419.0
STK-000840,FAC-0013,PARACETAMOL,2023-07-28,506.0
STK-000841,FAC-0013,PARACETAMOL,2023-07-29,570.0
