audit_id,facility_id,medicine_code,audit_date,recorded_stock_balance
AUD-001629,FAC-0046,EPINEPHRINE,2023-09-30,6.0
AUD-001630,FAC-0046,EPINEPHRINE,2023-10-31,9.0
AUD-001631,FAC-0046,EPINEPHRINE,2023-11-30,11.0
AUD-001632,FAC-0046,EPINEPHRINE,2023-12-31,2.0
AUD-001633,FAC-0046,PARACETAMOL,2023-01-31,1929.0
AUD-001634,FAC-0046,PARACETAMOL,2023-02-28,3612.0
AUD-001635,FAC-0046,PARACETAMOL,2023-03-31,5137.0
AUD-001636,FAC-0046,PARACETAMOL,2023-04-30,6842.0
AUD-001637,FAC-0046,PARACETAMOL,2023-05-31,8260.0
AUD-001638,FAC-0046,PARACETAMOL,2023-06-30,7954.0
AUD-001639,FAC-0046,PARACETAMOL,2023-07-31,8413.0
AUD-001640,FAC-0046,PARACETAMOL,2023-08-31,4570.0
AUD-001641,FAC-0046,PARACETAMOL,2023-09-30,4239.0
AUD-001642,FAC-0046,PARACETAMOL,2023-10-31,2.0
AUD-001643,FAC-0046,PARACETAMOL,2023-11-30,8669.0
AUD-001644,FAC-0046,PARACETAMOL,2023-12-31,10113.0
AUD-001645,FAC-0046,RIF_INH,2023-01-31,582.0
AUD-001646,FAC-0046,RIF_INH,2023-02-28,1176.0
AUD-001647,FAC-0046,RIF_INH,2023-03-31,1728.0
AUD-001648,FAC-0046,RIF_INH,2023-04-30,2305.0
AUD-001649,FAC-0046,RIF_INH,2023-05-31,3620.0
AUD-001650,FAC-0046,RIF_INH,2023-06-30,3363.0
AUD-001651,FAC-0046,RIF_INH,2023-07-31,3893.0
AUD-001652,FAC-0046,RIF_INH,2023-08-31,5226.0
AUD-001653,FAC-0046,RIF_INH,2023-09-30,5765.0
AUD-001654,FAC-0046,RIF_INH,2023-10-31,6295.0
AUD-001655,FAC-0046,RIF_INH,2023-11-30,6827.0
AUD-001656,FAC-0046,RIF_INH,2023-12-31,6546.0
AUD-001657,FAC-0047,EPINEPHRINE,2023-01-31,13.0
AUD-001658,FAC-0047,EPINEPHRINE,2023-02-28,30.0
AUD-001659,FAC-0047,EPINEPHRINE,2023-03-31,16.0
AUD-001660,FAC-0047,EPINEPHRINE,2023-04-30,22.0
AUD-001661,FAC-0047,EPINEPHRINE,2023-05-31,37.0
AUD-001662,FAC-0047,EPINEPHRINE,2023-06-30,46.0
AUD-001663,FAC-0047,EPINEPHRINE,2023-07-31,60.0
AUD-001664,FAC-0047,EPINEPHRINE,2023-08-31,66.0
AUD-001665,FAC-0047,EPINEPHRINE,2023-09-30,66.0
AUD-001666,FAC-0047,EPINEPHRINE,2023-10-31,80.0
AUD-001667,FAC-0047,EPINEPHRINE,2023-11-30,78.0
AUD-001668,FAC-0047,EPINEPHRINE,2023-12-31,87.0
AUD-001669,FAC-0047,PARACETAMOL,2023-01-31,4275.0
AUD-001670,FAC-0047,PARACETAMOL,2023-02-28,3529.0
AUD-001671,FAC-0047,PARACETAMOL,2023-03-31,12601.0
AUD-001672,FAC-0047,PARACETAMOL,2023-04-30,16426.0
AUD-001673,FAC-0047,PARACETAMOL,2023-05-31,20159.0
AUD-001674,FAC-0047,PARACETAMOL,2023-06-30,23267.0
AUD-001675,FAC-0047,PARACETAMOL,2023-07-31,24429.0
AUD-001676,FAC-0047,PARACETAMOL,2023-08-31,24352.0
AUD-001677,FAC-0047,PARACETAMOL,2023-09-30,24742.0
AUD-001678,FAC-0047,PARACETAMOL,2023-10-31,30903.0
AUD-001679,FAC-0047,PARACETAMOL,2023-11-30,28802.0
AUD-001680,FAC-0047,PARACETAMOL,2023-12-31,27351.0
AUD-001681,FAC-0047,RIF_INH,2023-01-31,754.0
AUD-001682,FAC-0047,RIF_INH,2023-02-28,1477.0
AUD-001683,FAC-0047,RIF_INH,2023-03-31,2186.0
AUD-001684,FAC-0047,RIF_INH,2023-04-30,2875.0
AUD-001685,FAC-0047,RIF_INH,2023-05-31,3546.0
AUD-001686,FAC-0047,RIF_INH,2023-06-30,4221.0
AUD-001687,FAC-0047,RIF_INH,2023-07-31,4849.0
AUD-001688,FAC-0047,RIF_INH,2023-08-31,5466.0
AUD-001689,FAC-0047,RIF_INH,2023-09-30,6079.0
AUD-001690,FAC-0047,RIF_INH,2023-10-31,6649.0
AUD-001691,FAC-0047,RIF_INH,2023-11-30,8025.0
AUD-001692,FAC-0047,RIF_INH,2023-12-31,7765.0
AUD-001693,FAC-0048,EPINEPHRINE,2023-01-31,12.0
AUD-001694,FAC-0048,EPINEPHRINE,2023-02-28,17.0
AUD-001695,FAC-0048,EPINEPHRINE,2023-03-31,29.0
AUD-001696,FAC-0048,EPINEPHRINE,2023-04-30,33.0
AUD-001697,FAC-0048,EPINEPHRINE,2023-05-31,27.0
AUD-001698,FAC-0048,EPINEPHRINE,2023-06-30,22.0
AUD-001699,FAC-0048,EPINEPHRINE,2023-07-31,25.0
AUD-001700,FAC-0048,EPINEPHRINE,2023-08-31,44.0
AUD-001701,FAC-0048,EPINEPHRINE,2023-09-30,55.0
AUD-001702,FAC-0048,EPINEPHRINE,2023-10-31,62.0
AUD-001703,FAC-0048,EPINEPHRINE,2023-11-30,81.0
AUD-001704,FAC-0048,EPINEPHRINE,2023-12-31,81.0
AUD-001705,FAC-0048,PARACETAMOL,2023-01-31,4793.0
AUD-001706,FAC-0048,PARACETAMOL,2023-02-28,8712.0
AUD-001707,FAC-0048,PARACETAMOL,2023-03-31,12487.0
AUD-001708,FAC-0048,PARACETAMOL,2023-04-30,16228.0
AUD-001709,FAC-0048,PARACETAMOL,2023-05-31,24926.0
AUD-001710,FAC-0048,PARACETAMOL,2023-06-30,22554.0
AUD-001711,FAC-0048,PARACETAMOL,2023-07-31,23088.0
AUD-001712,FAC-0048,PARACETAMOL,2023-08-31,27038.0
AUD-001713,FAC-0048,PARACETAMOL,2023-09-30,21226.0
AUD-001714,FAC-0048,PARACETAMOL,2023-10-31,21990.0
AUD-001715,FAC-0048,PARACETAMOL,2023-11-30,24783.0
AUD-001716,FAC-0048,PARACETAMOL,2023-12-31,33272.0
AUD-001717,FAC-0048,RIF_INH,2023-01-31,735.0
AUD-001718,FAC-0048,RIF_INH,2023-02-28,675.0
AUD-001719,FAC-0048,RIF_INH,2023-03-31,2173.0
AUD-001720,FAC-0048,RIF_INH,2023-04-30,2852.0
AUD-001721,FAC-0048,RIF_INH,2023-05-31,3515.0
AUD-001722,FAC-0048,RIF_INH,2023-06-30,4182.0
AUD-001723,FAC-0048,RIF_INH,2023-07-31,4816.0
AUD-001724,FAC-0048,RIF_INH,2023-08-31,5424.0
AUD-001725,FAC-0048,RIF_INH,2023-09-30,6014.0
AUD-001726,FAC-0048,RIF_INH,2023-10-31,7407.0
AUD-001727,FAC-0048,RIF_INH,2023-11-30,8004.0
AUD-001728,FAC-0048,RIF_INH,2023-12-31,7814.0
AUD-001729,FAC-0049,EPINEPHRINE,2023-01-31,6.0
AUD-001730,FAC-0049,EPINEPHRINE,2023-02-28,6.0
AUD-001731,FAC-0049,EPINEPHRINE,2023-03-31,3.0
AUD-001732,FAC-0049,EPINEPHRINE,2023-04-30,7.0
AUD-001733,FAC-0049,EPINEPHRINE,2023-05-31,19.0
AUD-001734,FAC-0049,EPINEPHRINE,2023-06-30,22.0
AUD-001735,FAC-0049,EPINEPHRINE,2023-07-31,7.0
AUD-001736,FAC-0049,EPINEPHRINE,2023-08-31,25.0
AUD-001737,FAC-0049,EPINEPHRINE,2023-09-30,7.0
AUD-001738,FAC-0049,EPINEPHRINE,2023-10-31,6.0
AUD-001739,FAC-0049,EPINEPHRINE,2023-11-30,9.0
AUD-001740,FAC-0049,EPINEPHRINE,2023-12-31,17.0
AUD-001741,FAC-0049,PARACETAMOL,2023-01-31,1750.0
AUD-001742,FAC-0049,PARACETAMOL,2023-02-28,2847.0
AUD-001743,FAC-0049,PARACETAMOL,2023-03-31,3702.0
AUD-001744,FAC-0049,PARACETAMOL,2023-04-30,4679.0
AUD-001745,FAC-0049,PARACETAMOL,2023-05-31,10303.0
AUD-001746,FAC-0049,PARACETAMOL,2023-06-30,3852.0
AUD-001747,FAC-0049,PARACETAMOL,2023-07-31,4238.0
AUD-001748,FAC-0049,PARACETAMOL,2023-08-31,0.0
AUD-001749,FAC-0049,PARACETAMOL,2023-09-30,9.0
AUD-001750,FAC-0049,PARACETAMOL,2023-10-31,3827.0
AUD-001751,FAC-0049,PARACETAMOL,2023-11-30,3155.0
AUD-001752,FAC-0049,PARACETAMOL,2023-12-31,4012.0
AUD-001753,FAC-0049,RIF_INH,2023-01-31,779.0
AUD-001754,FAC-0049,RIF_INH,2023-02-28,534.0
AUD-001755,FAC-0049,RIF_INH,2023-03-31,1868.0
AUD-001756,FAC-0049,RIF_INH,2023-04-30,2368.0
AUD-001757,FAC-0049,RIF_INH,2023-05-31,2846.0
AUD-001758,FAC-0049,RIF_INH,2023-06-30,3342.0
AUD-001759,FAC-0049,RIF_INH,2023-07-31,2994.0
AUD-001760,FAC-0049,RIF_INH,2023-08-31,5034.0
AUD-001761,FAC-0049,RIF_INH,2023-09-30,4656.0
AUD-001762,FAC-0049,RIF_INH,2023-10-31,5076.0
AUD-001763,FAC-0049,RIF_INH,2023-11-30,6294.0
AUD-001764,FAC-0049,RIF_INH,2023-12-31,5886.0
AUD-001765,FAC-0050,EPINEPHRINE,2023-01-31,12.0
AUD-001766,FAC-0050,EPINEPHRINE,2023-02-28,21.0
AUD-001767,FAC-0050,EPINEPHRINE,2023-03-31,28.0
AUD-001768,FAC-0050,EPINEPHRINE,2023-04-30,29.0
AUD-001769,FAC-0050,EPINEPHRINE,2023-05-31,46.0
AUD-001770,FAC-0050,EPINEPHRINE,2023-06-30,50.0
AUD-001771,FAC-0050,EPINEPHRINE,2023-07-31,59.0
AUD-001772,FAC-0050,EPINEPHRINE,2023-08-31,73.0
AUD-001773,FAC-0050,EPINEPHRINE,2023-09-30,76.0
AUD-001774,FAC-0050,EPINEPHRINE,2023-10-31,99.0
AUD-001775,FAC-0050,EPINEPHRINE,2023-11-30,82.0
AUD-001776,FAC-0050,EPINEPHRINE,2023-12-31,88.0
AUD-001777,FAC-0050,PARACETAMOL,2023-01-31,4355.0
AUD-001778,FAC-0050,PARACETAMOL,2023-02-28,8603.0
AUD-001779,FAC-0050,PARACETAMOL,2023-03-31,12745.0
AUD-001780,FAC-0050,PARACETAMOL,2023-04-30,16665.0
AUD-001781,FAC-0050,PARACETAMOL,2023-05-31,15605.0
AUD-001782,FAC-0050,PARACETAMOL,2023-06-30,23905.0
AUD-001783,FAC-0050,PARACETAMOL,2023-07-31,25312.0
AUD-001784,FAC-0050,PARACETAMOL,2023-08-31,25695.0
AUD-001785,FAC-0050,PARACETAMOL,2023-09-30,26458.0
AUD-001786,FAC-0050,PARACETAMOL,2023-10-31,33452.0
AUD-001787,FAC-0050,PARACETAMOL,2023-11-30,31703.0
AUD-001788,FAC-0050,PARACETAMOL,2023-12-31,35518.0
AUD-001789,FAC-0050,RIF_INH,2023-01-31,748.0
AUD-001790,FAC-0050,RIF_INH,2023-02-28,1492.0
AUD-001791,FAC-0050,RIF_INH,2023-03-31,2221.0
AUD-001792,FAC-0050,RIF_INH,2023-04-30,2930.0
AUD-001793,FAC-0050,RIF_INH,2023-05-31,3634.0
AUD-001794,FAC-0050,RIF_INH,2023-06-30,4328.0
AUD-001795,FAC-0050,RIF_INH,2023-07-31,4997.0
AUD-001796,FAC-0050,RIF_INH,2023-08-31,6471.0
AUD-001797,FAC-0050,RIF_INH,2023-09-30,6334.0
AUD-001798,FAC-0050,RIF_INH,2023-10-31,6977.0
AUD-001799,FAC-0050,RIF_INH,2023-11-30,7629.0
AUD-001800,FAC-0050,RIF_INH,2023-12-31,8262.0
AUD-001801,FAC-0051,EPINEPHRINE,2023-01-31,8.0
AUD-001802,FAC-0051,EPINEPHRINE,2023-02-28,17.0
AUD-001803,FAC-0051,EPINEPHRINE,2023-03-31,23.0
AUD-001804,FAC-0051,EPINEPHRINE,2023-04-30,32.0
AUD-001805,FAC-0051,EPINEPHRINE,2023-05-31,52.0
AUD-001806,FAC-0051,EPINEPHRINE,2023-06-30,44.0
AUD-001807,FAC-0051,EPINEPHRINE,2023-07-31,56.0
AUD-001808,FAC-0051,EPINEPHRINE,2023-08-31,66.0
AUD-001809,FAC-0051,EPINEPHRINE,2023-09-30,69.0
AUD-001810,FAC-0051,EPINEPHRINE,2023-10-31,78.0
AUD-001811,FAC-0051,EPINEPHRINE,2023-11-30,91.0
AUD-001812,FAC-0051,EPINEPHRINE,2023-12-31,104.0
AUD-001813,FAC-0051,PARACETAMOL,2023-01-31,4472.0
AUD-001814,FAC-0051,PARACETAMOL,2023-02-28,8835.0
AUD-001815,FAC-0051,PARACETAMOL,2023-03-31,13073.0
AUD-001816,FAC-0051,PARACETAMOL,2023-04-30,17339.0
AUD-001817,FAC-0051,PARACETAMOL,2023-05-31,21493.0
AUD-001818,FAC-0051,PARACETAMOL,2023-06-30,25143.0
AUD-001819,FAC-0051,PARACETAMOL,2023-07-31,27299.0
AUD-001820,FAC-0051,PARACETAMOL,2023-08-31,33621.0
AUD-001821,FAC-0051,PARACETAMOL,2023-09-30,30042.0
AUD-001822,FAC-0051,PARACETAMOL,2023-10-31,32533.0
AUD-001823,FAC-0051,PARACETAMOL,2023-11-30,41168.0
AUD-001824,FAC-0051,PARACETAMOL,2023-12-31,40225.0
AUD-001825,FAC-0051,RIF_INH,2023-01-31,766.0
AUD-001826,FAC-0051,RIF_INH,2023-02-28,1510.0
AUD-001827,FAC-0051,RIF_INH,2023-03-31,2255.0
AUD-001828,FAC-0051,RIF_INH,2023-04-30,2982.0
AUD-001829,FAC-0051,RIF_INH,2023-05-31,4505.0
AUD-001830,FAC-0051,RIF_INH,2023-06-30,4436.0
AUD-001831,FAC-0051,RIF_INH,2023-07-31,5170.0
AUD-001832,FAC-0051,RIF_INH,2023-08-31,6689.0
AUD-001833,FAC-0051,RIF_INH,2023-09-30,7401.0
AUD-001834,FAC-0051,RIF_INH,2023-10-31,7288.0
AUD-001835,FAC-0051,RIF_INH,2023-11-30,7980.0
AUD-001836,FAC-0051,RIF_INH,2023-12-31,8678.0
AUD-001837,FAC-0052,EPINEPHRINE,2023-01-31,8.0
AUD-001838,FAC-0052,EPINEPHRINE,2023-02-28,10.0
AUD-001839,FAC-0052,EPINEPHRINE,2023-03-31,25.0
AUD-001840,FAC-0052,EPINEPHRINE,2023-04-30,30.0
AUD-001841,FAC-0052,EPINEPHRINE,2023-05-31,39.0
AUD-001842,FAC-0052,EPINEPHRINE,2023-06-30,42.0
AUD-001843,FAC-0052,EPINEPHRINE,2023-07-31,50.0
AUD-001844,FAC-0052,EPINEPHRINE,2023-08-31,69.0
AUD-001845,FAC-0052,EPINEPHRINE,2023-09-30,74.0
AUD-001846,FAC-0052,EPINEPHRINE,2023-10-31,73.0
AUD-001847,FAC-0052,EPINEPHRINE,2023-11-30,87.0
AUD-001848,FAC-0052,EPINEPHRINE,2023-12-31,94.0
AUD-001849,FAC-0052,PARACETAMOL,2023-01-31,4221.0
AUD-001850,FAC-0052,PARACETAMOL,2023-02-28,8530.0
AUD-001851,FAC-0052,PARACETAMOL,2023-03-31,12698.0
AUD-001852,FAC-0052,PARACETAMOL,2023-04-30,16937.0
AUD-001853,FAC-0052,PARACETAMOL,2023-05-31,21112.0
AUD-001854,FAC-0052,PARACETAMOL,2023-06-30,24537.0
AUD-001855,FAC-0052,PARACETAMOL,2023-07-31,26477.0
AUD-001856,FAC-0052,PARACETAMOL,2023-08-31,27453.0
AUD-001857,FAC-0052,PARACETAMOL,2023-09-30,28405.0
AUD-001858,FAC-0052,PARACETAMOL,2023-10-31,30374.0
AUD-001859,FAC-0052,PARACETAMOL,2023-11-30,34171.0
AUD-001860,FAC-0052,PARACETAMOL,2023-12-31,38295.0
AUD-001861,FAC-0052,RIF_INH,2023-01-31,751.0
AUD-001862,FAC-0052,RIF_INH,2023-02-28,1502.0
AUD-001863,FAC-0052,RIF_INH,2023-03-31,2230.0
AUD-001864,FAC-0052,RIF_INH,2023-04-30,2169.0
AUD-001865,FAC-0052,RIF_INH,2023-05-31,3712.0
AUD-001866,FAC-0052,RIF_INH,2023-06-30,4451.0
AUD-001867,FAC-0052,RIF_INH,2023-07-31,5977.0
AUD-001868,FAC-0052,RIF_INH,2023-08-31,5909.0
AUD-001869,FAC-0052,RIF_INH,2023-09-30,6633.0
AUD-001870,FAC-0052,RIF_INH,2023-10-31,7382.0
AUD-001871,FAC-0052,RIF_INH,2023-11-30,8104.0
AUD-001872,FAC-0052,RIF_INH,2023-12-31,8825.0
AUD-001873,FAC-0053,EPINEPHRINE,2023-01-31,11.0
AUD-001874,FAC-0053,EPINEPHRINE,2023-02-28,0.0
AUD-001875,FAC-0053,EPINEPHRINE,2023-03-31,2.0
AUD-001876,FAC-0053,EPINEPHRINE,2023-04-30,6.0
AUD-001877,FAC-0053,EPINEPHRINE,2023-05-31,5.0
AUD-001878,FAC-0053,EPINEPHRINE,2023-06-30,3.0
AUD-001879,FAC-0053,EPINEPHRINE,2023-07-31,2.0
AUD-001880,FAC-0053,EPINEPHRINE,2023-08-31,4.0
AUD-001881,FAC-0053,EPINEPHRINE,2023-09-30,2.0
AUD-001882,FAC-0053,EPINEPHRINE,2023-10-31,6.0
AUD-001883,FAC-0053,EPINEPHRINE,2023-11-30,7.0
AUD-001884,FAC-0053,EPINEPHRINE,2023-12-31,3.0
AUD-001885,FAC-0053,PARACETAMOL,2023-01-31,6651.0
AUD-001886,FAC-0053,PARACETAMOL,2023-02-28,1975.0
AUD-001887,FAC-0053,PARACETAMOL,2023-03-31,1954.0
AUD-001888,FAC-0053,PARACETAMOL,2023-04-30,2145.0
AUD-001889,FAC-0053,PARACETAMOL,2023-05-31,3344.0
AUD-001890,FAC-0053,PARACETAMOL,2023-06-30,68.0
AUD-001891,FAC-0053,PARACETAMOL,2023-07-31,5.0
AUD-001892,FAC-0053,PARACETAMOL,2023-08-31,3923.0
AUD-001893,FAC-0053,PARACETAMOL,2023-09-30,6.0
AUD-001894,FAC-0053,PARACETAMOL,2023-10-31,2.0
AUD-001895,FAC-0053,PARACETAMOL,2023-11-30,2.0
AUD-001896,FAC-0053,PARACETAMOL,2023-12-31,4.0
AUD-001897,FAC-0053,RIF_INH,2023-01-31,445.0
AUD-001898,FAC-0053,RIF_INH,2023-02-28,921.0
AUD-001899,FAC-0053,RIF_INH,2023-03-31,1381.0
AUD-001900,FAC-0053,RIF_INH,2023-04-30,1844.0
AUD-001901,FAC-0053,RIF_INH,2023-05-31,2268.0
AUD-001902,FAC-0053,RIF_INH,2023-06-30,2714.0
AUD-001903,FAC-0053,RIF_INH,2023-07-31,3952.0
AUD-001904,FAC-0053,RIF_INH,2023-08-31,3570.0
AUD-001905,FAC-0053,RIF_INH,2023-09-30,4777.0
AUD-001906,FAC-0053,RIF_INH,2023-10-31,5182.0
AUD-001907,FAC-0053,RIF_INH,2023-11-30,4812.0
AUD-001908,FAC-0053,RIF_INH,2023-12-31,5184.0
AUD-001909,FAC-0054,EPINEPHRINE,2023-01-31,2.0
AUD-001910,FAC-0054,EPINEPHRINE,2023-02-28,1.0
AUD-001911,FAC-0054,EPINEPHRINE,2023-03-31,3.0
AUD-001912,FAC-0054,EPINEPHRINE,2023-04-30,0.0
AUD-001913,FAC-0054,EPINEPHRINE,2023-05-31,0.0
AUD-001914,FAC-0054,EPINEPHRINE,2023-06-30,0.0
AUD-001915,FAC-0054,EPINEPHRINE,2023-07-31,0.0
AUD-001916,FAC-0054,EPINEPHRINE,2023-08-31,8.0
AUD-001917,FAC-0054,EPINEPHRINE,2023-09-30,3.0
AUD-001918,FAC-0054,EPINEPHRINE,2023-10-31,5.0
AUD-001919,FAC-0054,EPINEPHRINE,2023-11-30,1.0
AUD-001920,FAC-0054,EPINEPHRINE,2023-12-31,13.0
AUD-001921,FAC-0054,PARACETAMOL,2023-01-31,1556.0
AUD-001922,FAC-0054,PARACETAMOL,2023-02-28,3086.0
AUD-001923,FAC-0054,PARACETAMOL,2023-03-31,4166.0
AUD-001924,FAC-0054,PARACETAMOL,2023-04-30,5270.0
AUD-001925,FAC-0054,PARACETAMOL,2023-05-31,11355.0
AUD-001926,FAC-0054,PARACETAMOL,2023-06-30,5317.0
AUD-001927,FAC-0054,PARACETAMOL,2023-07-31,4665.0
AUD-001928,FAC-0054,PARACETAMOL,2023-08-31,2.0
AUD-001929,FAC-0054,PARACETAMOL,2023-09-30,0.0
AUD-001930,FAC-0054,PARACETAMOL,2023-10-31,0.0
AUD-001931,FAC-0054,PARACETAMOL,2023-11-30,928.0
AUD-001932,FAC-0054,PARACETAMOL,2023-12-31,8275.0
AUD-001933,FAC-0054,RIF_INH,2023-01-31,578.0
AUD-001934,FAC-0054,RIF_INH,2023-02-28,1135.0
AUD-001935,FAC-0054,RIF_INH,2023-03-31,1665.0
AUD-001936,FAC-0054,RIF_INH,2023-04-30,2173.0
AUD-001937,FAC-0054,RIF_INH,2023-05-31,2680.0
AUD-001938,FAC-0054,RIF_INH,2023-06-30,3211.0
AUD-001939,FAC-0054,RIF_INH,2023-07-31,3699.0
AUD-001940,FAC-0054,RIF_INH,2023-08-31,4999.0
AUD-001941,FAC-0054,RIF_INH,2023-09-30,5468.0
AUD-001942,FAC-0054,RIF_INH,2023-10-31,5948.0
AUD-001943,FAC-0054,RIF_INH,2023-11-30,5631.0
AUD-001944,FAC-0054,RIF_INH,2023-12-31,6882.0
AUD-001945,FAC-0055,EPINEPHRINE,2023-01-31,14.0
AUD-001946,FAC-0055,EPINEPHRINE,2023-02-28,1.0
AUD-001947,FAC-0055,EPINEPHRINE,2023-03-31,2.0
AUD-001948,FAC-0055,EPINEPHRINE,2023-04-30,0.0
AUD-001949,FAC-0055,EPINEPHRINE,2023-05-31,6.0
AUD-001950,FAC-0055,EPINEPHRINE,2023-06-30,6.0
AUD-001951,FAC-0055,EPINEPHRINE,2023-07-31,3.0
AUD-001952,FAC-0055,EPINEPHRINE,2023-08-31,2.0
AUD-001953,FAC-0055,EPINEPHRINE,2023-09-30,1.0
AUD-001954,FAC-0055,EPINEPHRINE,2023-10-31,5.0
AUD-001955,FAC-0055,EPINEPHRINE,2023-11-30,8.0
AUD-001956,FAC-0055,EPINEPHRINE,2023-12-31,2.0
AUD-001957,FAC-0055,PARACETAMOL,2023-01-31,6471.0
AUD-001958,FAC-0055,PARACETAMOL,2023-02-28,3387.0
AUD-001959,FAC-0055,PARACETAMOL,2023-03-31,4806.0
AUD-001960,FAC-0055,PARACETAMOL,2023-04-30,6380.0
AUD-001961,FAC-0055,PARACETAMOL,2023-05-31,7767.0
AUD-001962,FAC-0055,PARACETAMOL,2023-06-30,6857.0
AUD-001963,FAC-0055,PARACETAMOL,2023-07-31,1542.0
AUD-001964,FAC-0055,PARACETAMOL,2023-08-31,1.0
AUD-001965,FAC-0055,PARACETAMOL,2023-09-30,4668.0
AUD-001966,FAC-0055,PARACETAMOL,2023-10-31,7.0
AUD-001967,FAC-0055,PARACETAMOL,2023-11-30,1392.0
AUD-001968,FAC-0055,PARACETAMOL,2023-12-31,7963.0
AUD-001969,FAC-0055,RIF_INH,2023-01-31,612.0
AUD-001970,FAC-0055,RIF_INH,2023-02-28,1170.0
AUD-001971,FAC-0055,RIF_INH,2023-03-31,1734.0
AUD-001972,FAC-0055,RIF_INH,2023-04-30,2281.0
AUD-001973,FAC-0055,RIF_INH,2023-05-31,2031.0
AUD-001974,FAC-0055,RIF_INH,2023-06-30,4170.0
AUD-001975,FAC-0055,RIF_INH,2023-07-31,3891.0
AUD-001976,FAC-0055,RIF_INH,2023-08-31,4376.0
AUD-001977,FAC-0055,RIF_INH,2023-09-30,5680.0
AUD-001978,FAC-0055,RIF_INH,2023-10-31,5330.0
AUD-001979,FAC-0055,RIF_INH,2023-11-30,6614.0
AUD-001980,FAC-0055,RIF_INH,2023-12-31,7048.0
AUD-001981,FAC-0056,EPINEPHRINE,2023-01-31,13.0
AUD-001982,FAC-0056,EPINEPHRINE,2023-02-28,6.0
AUD-001983,FAC-0056,EPINEPHRINE,2023-03-31,4.0
AUD-001984,FAC-0056,EPINEPHRINE,2023-04-30,5.0
AUD-001985,FAC-0056,EPINEPHRINE,2023-05-31,2.0
AUD-001986,FAC-0056,EPINEPHRINE,2023-06-30,7.0
AUD-001987,FAC-0056,EPINEPHRINE,2023-07-31,19.0
AUD-001988,FAC-0056,EPINEPHRINE,2023-08-31,5.0
AUD-001989,FAC-0056,EPINEPHRINE,2023-09-30,0.0
AUD-001990,FAC-0056,EPINEPHRINE,2023-10-31,1.0
AUD-001991,FAC-0056,EPINEPHRINE,2023-11-30,13.0
AUD-001992,FAC-0056,EPINEPHRINE,2023-12-31,11.0
AUD-001993,FAC-0056,PARACETAMOL,2023-01-31,1411.0
AUD-001994,FAC-0056,PARACETAMOL,2023-02-28,3003.0
AUD-001995,FAC-0056,PARACETAMOL,2023-03-31,4341.0
AUD-001996,FAC-0056,PARACETAMOL,2023-04-30,5687.0
AUD-001997,FAC-0056,PARACETAMOL,2023-05-31,6871.0
AUD-001998,FAC-0056,PARACETAMOL,2023-06-30,6196.0
AUD-001999,FAC-0056,PARACETAMOL,2023-07-31,6461.0
AUD-002000,FAC-0056,PARACETAMOL,2023-08-31,2.0
AUD-002001,FAC-0056,PARACETAMOL,2023-09-30,4.0
AUD-002002,FAC-0056,PARACETAMOL,2023-10-31,2.0
AUD-002003,FAC-0056,PARACETAMOL,2023-11-30,7404.0
AUD-002004,FAC-0056,PARACETAMOL,2023-12-31,8730.0
AUD-002005,FAC-0056,RIF_INH,2023-01-31,589.0
AUD-002006,FAC-0056,RIF_INH,2023-02-28,1141.0
AUD-002007,FAC-0056,RIF_INH,2023-03-31,1654.0
AUD-002008,FAC-0056,RIF_INH,2023-04-30,2189.0
AUD-002009,FAC-0056,RIF_INH,2023-05-31,2731.0
AUD-002010,FAC-0056,RIF_INH,2023-06-30,3248.0
AUD-002011,FAC-0056,RIF_INH,2023-07-31,4575.0
AUD-002012,FAC-0056,RIF_INH,2023-08-31,5060.0
AUD-002013,FAC-0056,RIF_INH,2023-09-30,4747.0
AUD-002014,FAC-0056,RIF_INH,2023-10-31,5229.0
AUD-002015,FAC-0056,RIF_INH,2023-11-30,5718.0
AUD-002016,FAC-0056,RIF_INH,2023-12-31,6201.0
AUD-002017,FAC-0057,EPINEPHRINE,2023-01-31,13.0
AUD-002018,FAC-0057,EPINEPHRINE,2023-02-28,21.0
AUD-002019,FAC-0057,EPINEPHRINE,2023-03-31,23.0
AUD-002020,FAC-0057,EPINEPHRINE,2023-04-30,34.0
AUD-002021,FAC-0057,EPINEPHRINE,2023-05-31,47.0
AUD-002022,FAC-0057,EPINEPHRINE,2023-06-30,42.0
AUD-002023,FAC-0057,EPINEPHRINE,2023-07-31,65.0
AUD-002024,FAC-0057,EPINEPHRINE,2023-08-31,72.0
AUD-002025,FAC-0057,EPINEPHRINE,2023-09-30,69.0
AUD-002026,FAC-0057,EPINEPHRINE,2023-10-31,58.0
AUD-002027,FAC-0057,EPINEPHRINE,2023-11-30,62.0
AUD-002028,FAC-0057,EPINEPHRINE,2023-12-31,83.0
AUD-002029,FAC-0057,PARACETAMOL,2023-01-31,4397.0
AUD-002030,FAC-0057,PARACETAMOL,2023-02-28,8467.0
AUD-002031,FAC-0057,PARACETAMOL,2023-03-31,12333.0
AUD-002032,FAC-0057,PARACETAMOL,2023-04-30,11228.0
AUD-002033,FAC-0057,PARACETAMOL,2023-05-31,15037.0
AUD-002034,FAC-0057,PARACETAMOL,2023-06-30,18083.0
AUD-002035,FAC-0057,PARACETAMOL,2023-07-31,24041.0
