facility_id,date,patient_consultations,medicine_code,quantity_dispensed,consumption_id
FAC-0002,2023-02-14,19,PARACETAMOL,38,CON-0000410
FAC-0002,2023-02-15,19,PARACETAMOL,35,CON-0000411
FAC-0002,2023-02-16,19,PARACETAMOL,34,CON-0000412
FAC-0002,2023-02-17,21,PARACETAMOL,37,CON-0000413
FAC-0002,2023-02-18,11,PARACETAMOL,18,CON-0000414
FAC-0002,2023-02-19,16,PARACETAMOL,25,CON-0000415
FAC-0002,2023-02-20,16,PARACETAMOL,25,CON-0000416
FAC-0002,2023-02-21,14,PARACETAMOL,24,CON-0000417
FAC-0002,2023-02-22,17,PARACETAMOL,33,CON-0000418
FAC-0002,2023-02-23,19,PARACETAMOL,38,CON-0000419
FAC-0002,2023-02-24,13,PARACETAMOL,21,CON-0000420
FAC-0002,2023-02-25,12,PARACETAMOL,14,CON-0000421
FAC-0002,2023-02-26,20,PARACETAMOL,34,CON-0000422
FAC-0002,2023-02-27,17,PARACETAMOL,36,CON-0000423
FAC-0002,2023-02-28,10,PARACETAMOL,15,CON-0000424
FAC-0002,2023-03-01,18,PARACETAMOL,39,CON-0000425
FAC-0002,2023-03-02,18,PARACETAMOL,35,CON-0000426
FAC-0002,2023-03-03,9,PARACETAMOL,16,CON-0000427
FAC-0002,2023-03-04,11,PARACETAMOL,20,CON-0000428
FAC-0002,2023-03-05,20,PARACETAMOL,39,CON-0000429
FAC-0002,2023-03-06,15,PARACETAMOL,30,CON-0000430
FAC-0002,2023-03-07,17,PARACETAMOL,30,CON-0000431
FAC-0002,2023-03-08,13,PARACETAMOL,29,CON-0000432
FAC-0002,2023-03-09,19,PARACETAMOL,26,CON-0000433
FAC-0002,2023-03-10,19,PARACETAMOL,27,CON-0000434
FAC-0002,2023-03-11,20,PARACETAMOL,47,CON-0000435
FAC-0002,2023-03-12,15,PARACETAMOL,22,CON-0000436
FAC-0002,2023-03-13,17,PARACETAMOL,24,CON-0000437
FAC-0002,2023-03-14,14,PARACETAMOL,36,CON-0000438
FAC-0002,2023-03-15,19,PARACETAMOL,42,CON-0000439
FAC-0002,2023-03-16,17,PARACETAMOL,18,CON-0000440
FAC-0002,2023-03-17,21,PARACETAMOL,39,CON-0000441
FAC-0002,2023-03-18,8,PARACETAMOL,19,CON-0000442
FAC-0002,2023-03-19,17,PARACETAMOL,28,CON-0000443
FAC-0002,2023-03-20,19,PARACETAMOL,35,CON-0000444
FAC-0002,2023-03-21,11,PARACETAMOL,20,CON-0000445
FAC-0002,2023-03-22,17,PARACETAMOL,30,CON-0000446
FAC-0002,2023-03-23,13,PARACETAMOL,14,CON-0000447
FAC-0002,2023-03-24,20,PARACETAMOL,31,CON-0000448
FAC-0002,2023-03-25,10,PARACETAMOL,19,CON-0000449
FAC-0002,2023-03-26,22,PARACETAMOL,45,CON-0000450
FAC-0002,2023-03-27,19,PARACETAMOL,29,CON-0000451
FAC-0002,2023-03-28,14,PARACETAMOL,24,CON-0000452
FAC-0002,2023-03-29,14,PARACETAMOL,28,CON-0000453
FAC-0002,2023-03-30,16,PARACETAMOL,33,CON-0000454
FAC-0002,2023-03-31,20,PARACETAMOL,33,CON-0000455
FAC-0002,2023-04-01,12,PARACETAMOL,18,CON-0000456
FAC-0002,2023-04-02,13,PARACETAMOL,24,CON-0000457
FAC-0002,2023-04-03,17,PARACETAMOL,25,CON-0000458
FAC-0002,2023-04-04,21,PARACETAMOL,35,CON-0000459
FAC-0002,2023-04-05,15,PARACETAMOL,31,CON-0000460
FAC-0002,2023-04-06,12,PARACETAMOL,19,CON-0000461
FAC-0002,2023-04-07,18,PARACETAMOL,31,CON-0000462
FAC-0002,2023-04-08,13,PARACETAMOL,23,CON-0000463
FAC-0002,2023-04-09,18,PARACETAMOL,29,CON-0000464
FAC-0002,2023-04-10,14,PARACETAMOL,28,CON-0000465
FAC-0002,2023-04-11,9,PARACETAMOL,20,CON-0000466
FAC-0002,2023-04-12,8,PARACETAMOL,8,CON-0000467
FAC-0002,2023-04-13,17,PARACETAMOL,34,CON-0000468
FAC-0002,2023-04-14,15,PARACETAMOL,29,CON-0000469
FAC-0002,2023-04-15,14,PARACETAMOL,15,CON-0000470
FAC-0002,2023-04-16,20,PARACETAMOL,39,CON-0000471
FAC-0002,2023-04-17,16,PARACETAMOL,19,CON-0000472
FAC-0002,2023-04-18,19,PARACETAMOL,45,CON-0000473
FAC-0002,2023-04-19,16,PARACETAMOL,25,CON-0000474
FAC-0002,2023-04-20,17,PARACETAMOL,30,CON-0000475
FAC-0002,2023-04-21,16,PARACETAMOL,27,CON-0000476
FAC-0002,2023-04-22,14,PARACETAMOL,21,CON-0000477
FAC-0002,2023-04-23,14,PARACETAMOL,24,CON-0000478
FAC-0002,2023-04-24,14,PARACETAMOL,28,CON-0000479
FAC-0002,2023-04-25,16,PARACETAMOL,32,CON-0000480
FAC-0002,2023-04-26,14,PARACETAMOL,21,CON-0000481
FAC-0002,2023-04-27,19,PARACETAMOL,28,CON-0000482
FAC-0002,2023-04-28,16,PARACETAMOL,38,CON-0000483
FAC-0002,2023-04-29,16,PARACETAMOL,29,CON-0000484
FAC-0002,2023-04-30,16,PARACETAMOL,24,CON-0000485
FAC-0002,2023-05-01,10,PARACETAMOL,22,CON-0000486
FAC-0002,2023-05-02,10,PARACETAMOL,22,CON-0000487
FAC-0002,2023-05-03,9,PARACETAMOL,13,CON-0000488
FAC-0002,2023-05-04,19,PARACETAMOL,39,CON-0000489
FAC-0002,2023-05-05,20,PARACETAMOL,44,CON-0000490
FAC-0002,2023-05-06,9,PARACETAMOL,19,CON-0000491
FAC-0002,2023-05-07,16,PARACETAMOL,26,CON-0000492
FAC-0002,2023-05-08,13,PARACETAMOL,17,CON-0000493
FAC-0002,2023-05-09,11,PARACETAMOL,17,CON-0000494
FAC-0002,2023-05-10,21,PARACETAMOL,37,CON-0000495
FAC-0002,2023-05-11,14,PARACETAMOL,17,CON-0000496
FAC-0002,2023-05-12,15,PARACETAMOL,24,CON-0000497
FAC-0002,2023-05-13,11,PARACETAMOL,28,CON-0000498
FAC-0002,2023-05-14,22,PARACETAMOL,43,CON-0000499
FAC-0002,2023-05-15,16,PARACETAMOL,32,CON-0000500
FAC-0002,2023-05-16,14,PARACETAMOL,17,CON-0000501
FAC-0002,2023-05-17,12,PARACETAMOL,24,CON-0000502
FAC-0002,2023-05-18,18,PARACETAMOL,20,CON-0000503
FAC-0002,2023-05-19,22,PARACETAMOL,42,CON-0000504
FAC-0002,2023-05-20,14,PARACETAMOL,30,CON-0000505
FAC-0002,2023-05-21,18,PARACETAMOL,31,CON-0000506
FAC-0002,2023-05-22,21,PARACETAMOL,41,CON-0000507
FAC-0002,2023-05-23,19,PARACETAMOL,36,CON-0000508
FAC-0002,2023-05-24,14,PARACETAMOL,39,CON-0000509
FAC-0002,2023-05-25,16,PARACETAMOL,19,CON-0000510
FAC-0002,2023-05-26,15,PARACETAMOL,24,CON-0000511
FAC-0002,2023-05-27,15,PARACETAMOL,23,CON-0000512
FAC-0002,2023-05-28,25,PARACETAMOL,43,CON-0000513
FAC-0002,2023-05-29,12,PARACETAMOL,18,CON-0000514
FAC-0002,2023-05-30,23,PARACETAMOL,38,CON-0000515
FAC-0002,2023-05-31,11,PARACETAMOL,16,CON-0000516
FAC-0002,2023-06-01,15,PARACETAMOL,27,CON-0000517
FAC-0002,2023-06-02,14,PARACETAMOL,36,CON-0000518
FAC-0002,2023-06-03,15,PARACETAMOL,33,CON-0000519
FAC-0002,2023-06-04,13,PARACETAMOL,22,CON-0000520
FAC-0002,2023-06-05,24,PARACETAMOL,55,CON-0000521
FAC-0002,2023-06-06,8,PARACETAMOL,25,CON-0000522
FAC-0002,2023-06-07,23,PARACETAMOL,63,CON-0000523
FAC-0002,2023-06-08,31,PARACETAMOL,54,CON-0000524
FAC-0002,2023-06-09,18,PARACETAMOL,37,CON-0000525
FAC-0002,2023-06-10,27,PARACETAMOL,63,CON-0000526
FAC-0002,2023-06-11,20,PARACETAMOL,37,CON-0000527
FAC-0002,2023-06-12,22,PARACETAMOL,56,CON-0000528
FAC-0002,2023-06-13,31,PARACETAMOL,74,CON-0000529
FAC-0002,2023-06-14,19,PARACETAMOL,61,CON-0000530
FAC-0002,2023-06-15,21,PARACETAMOL,45,CON-0000531
FAC-0002,2023-06-16,19,PARACETAMOL,52,CON-0000532
FAC-0002,2023-06-17,17,PARACETAMOL,42,CON-0000533
FAC-0002,2023-06-18,20,PARACETAMOL,78,CON-0000534
FAC-0002,2023-06-19,28,PARACETAMOL,71,CON-0000535
FAC-0002,2023-06-20,31,PARACETAMOL,88,CON-0000536
FAC-0002,2023-06-21,19,PARACETAMOL,41,CON-0000537
FAC-0002,2023-06-22,28,PARACETAMOL,59,CON-0000538
FAC-0002,2023-06-23,27,PARACETAMOL,75,CON-0000539
FAC-0002,2023-06-24,33,PARACETAMOL,94,CON-0000540
FAC-0002,2023-06-25,34,PARACETAMOL,93,CON-0000541
FAC-0002,2023-06-26,25,PARACETAMOL,77,CON-0000542
FAC-0002,2023-06-27,18,PARACETAMOL,57,CON-0000543
FAC-0002,2023-06-28,21,PARACETAMOL,66,CON-0000544
FAC-0002,2023-06-29,21,PARACETAMOL,64,CON-0000545
FAC-0002,2023-06-30,26,PARACETAMOL,71,CON-0000546
FAC-0002,2023-07-01,29,PARACETAMOL,106,CON-0000547
FAC-0002,2023-07-02,32,PARACETAMOL,119,CON-0000548
FAC-0002,2023-07-03,33,PARACETAMOL,108,CON-0000549
FAC-0002,2023-07-04,29,PARACETAMOL,91,CON-0000550
FAC-0002,2023-07-05,28,PARACETAMOL,100,CON-0000551
FAC-0002,2023-07-06,18,PARACETAMOL,69,CON-0000552
FAC-0002,2023-07-07,35,PARACETAMOL,119,CON-0000553
FAC-0002,2023-07-08,25,PARACETAMOL,94,CON-0000554
FAC-0002,2023-07-09,34,PARACETAMOL,122,CON-0000555
FAC-0002,2023-07-10,35,PARACETAMOL,129,CON-0000556
FAC-0002,2023-07-11,23,PARACETAMOL,66,CON-0000557
FAC-0002,2023-07-12,31,PARACETAMOL,81,CON-0000558
FAC-0002,2023-07-13,31,PARACETAMOL,106,CON-0000559
FAC-0002,2023-07-14,37,PARACETAMOL,127,CON-0000560
FAC-0002,2023-07-15,27,PARACETAMOL,119,CON-0000561
FAC-0002,2023-07-16,21,PARACETAMOL,66,CON-0000562
FAC-0002,2023-07-17,31,PARACETAMOL,107,CON-0000563
FAC-0002,2023-07-18,35,PARACETAMOL,121,CON-0000564
FAC-0002,2023-07-19,36,PARACETAMOL,140,CON-0000565
FAC-0002,2023-07-20,27,PARACETAMOL,109,CON-0000566
FAC-0002,2023-07-21,27,PARACETAMOL,109,CON-0000567
FAC-0002,2023-07-22,29,PARACETAMOL,123,CON-0000568
FAC-0002,2023-07-23,28,PARACETAMOL,110,CON-0000569
FAC-0002,2023-07-24,40,PARACETAMOL,152,CON-0000570
FAC-0002,2023-07-25,31,PARACETAMOL,116,CON-0000571
FAC-0002,2023-07-26,23,PARACETAMOL,92,CON-0000572
FAC-0002,2023-07-27,35,PARACETAMOL,164,CON-0000573
FAC-0002,2023-07-28,42,PARACETAMOL,160,CON-0000574
FAC-0002,2023-07-29,28,PARACETAMOL,119,CON-0000575
FAC-0002,2023-07-30,38,PARACETAMOL,160,CON-0000576
FAC-0002,2023-07-31,35,PARACETAMOL,151,CON-0000577
FAC-0002,2023-08-01,28,PARACETAMOL,111,CON-0000578
FAC-0002,2023-08-02,30,PARACETAMOL,123,CON-0000579
FAC-0002,2023-08-03,49,PARACETAMOL,198,CON-0000580
FAC-0002,2023-08-04,36,PARACETAMOL,118,CON-0000581
FAC-0002,2023-08-05,32,PARACETAMOL,143,CON-0000582
FAC-0002,2023-08-06,33,PARACETAMOL,160,CON-0000583
FAC-0002,2023-08-07,37,PARACETAMOL,175,CON-0000584
FAC-0002,2023-08-08,34,PARACETAMOL,147,CON-0000585
FAC-0002,2023-08-09,27,PARACETAMOL,102,CON-0000586
FAC-0002,2023-08-10,32,PARACETAMOL,149,CON-0000587
FAC-0002,2023-08-11,55,PARACETAMOL,280,CON-0000588
FAC-0002,2023-08-12,40,PARACETAMOL,147,CON-0000589
FAC-0002,2023-08-13,34,PARACETAMOL,176,CON-0000590
FAC-0002,2023-08-14,47,PARACETAMOL,200,CON-0000591
FAC-0002,2023-08-15,40,PARACETAMOL,182,CON-0000592
FAC-0002,2023-08-16,41,PARACETAMOL,178,CON-0000593
FAC-0002,2023-08-17,39,PARACETAMOL,157,CON-0000594
FAC-0002,2023-08-18,31,PARACETAMOL,134,CON-0000595
FAC-0002,2023-08-19,32,PARACETAMOL,138,CON-0000596
FAC-0002,2023-08-20,34,PARACETAMOL,144,CON-0000597
FAC-0002,2023-08-21,44,PARACETAMOL,190,CON-0000598
FAC-0002,2023-08-22,44,PARACETAMOL,194,CON-0000599
FAC-0002,2023-08-23,51,PARACETAMOL,224,CON-0000600
FAC-0002,2023-08-24,46,PARACETAMOL,218,CON-0000601
FAC-0002,2023-08-25,34,PARACETAMOL,126,CON-0000602
FAC-0002,2023-08-26,38,PARACETAMOL,171,CON-0000603
FAC-0002,2023-08-27,42,PARACETAMOL,196,CON-0000604
FAC-0002,2023-08-28,40,PARACETAMOL,180,CON-0000605
FAC-0002,2023-08-29,33,PARACETAMOL,147,CON-0000606
FAC-0002,2023-08-30,39,PARACETAMOL,156,CON-0000607
FAC-0002,2023-08-31,43,PARACETAMOL,222,CON-0000608
FAC-0002,2023-09-01,35,PARACETAMOL,143,CON-0000609
FAC-0002,2023-09-02,32,PARACETAMOL,149,CON-0000610
FAC-0002,2023-09-03,48,PARACETAMOL,220,CON-0000611
FAC-0002,2023-09-04,42,PARACETAMOL,185,CON-0000612
FAC-0002,2023-09-05,39,PARACETAMOL,148,CON-0000613
FAC-0002,2023-09-06,43,PARACETAMOL,167,CON-0000614
FAC-0002,2023-09-07,37,PARACETAMOL,166,CON-0000615
FAC-0002,2023-09-08,39,PARACETAMOL,167,CON-0000616
FAC-0002,2023-09-09,47,PARACETAMOL,207,CON-0000617
FAC-0002,2023-09-10,54,PARACETAMOL,233,CON-0000618
FAC-0002,2023-09-11,40,PARACETAMOL,172,CON-0000619
FAC-0002,2023-09-12,47,PARACETAMOL,220,CON-0000620
FAC-0002,2023-09-13,34,PARACETAMOL,158,CON-0000621
FAC-0002,2023-09-14,36,PARACETAMOL,133,CON-0000622
FAC-0002,2023-09-15,32,PARACETAMOL,151,CON-0000623
FAC-0002,2023-09-16,33,PARACETAMOL,143,CON-0000624
FAC-0002,2023-09-17,50,PARACETAMOL,207,CON-0000625
FAC-0002,2023-09-18,43,PARACETAMOL,192,CON-0000626
FAC-0002,2023-09-19,37,PARACETAMOL,151,CON-0000627
FAC-0002,2023-09-20,23,PARACETAMOL,97,CON-0000628
FAC-0002,2023-09-21,43,PARACETAMOL,208,CON-0000629
FAC-0002,2023-09-22,42,PARACETAMOL,204,CON-0000630
FAC-0002,2023-09-23,41,PARACETAMOL,153,CON-0000631
FAC-0002,2023-09-24,42,PARACETAMOL,154,CON-0000632
FAC-0002,2023-09-25,39,PARACETAMOL,176,CON-0000633
FAC-0002,2023-09-26,32,PARACETAMOL,143,CON-0000634
FAC-0002,2023-09-27,35,PARACETAMOL,157,CON-0000635
FAC-0002,2023-09-28,34,PARACETAMOL,129,CON-0000636
FAC-0002,2023-09-29,46,PARACETAMOL,194,CON-0000637
FAC-0002,2023-09-30,34,PARACETAMOL,141,CON-0000638
FAC-0002,2023-10-01,38,PARACETAMOL,140,CON-0000639
FAC-0002,2023-10-02,34,PARACETAMOL,131,CON-0000640
FAC-0002,2023-10-03,28,PARACETAMOL,129,CON-0000641
FAC-0002,2023-10-04,45,PARACETAMOL,184,CON-0000642
FAC-0002,2023-10-05,32,PARACETAMOL,121,CON-0000643
FAC-0002,2023-10-06,35,PARACETAMOL,129,CON-0000644
FAC-0002,2023-10-07,30,PARACETAMOL,134,CON-0000645
FAC-0002,2023-10-08,39,PARACETAMOL,138,CON-0000646
FAC-0002,2023-10-09,32,PARACETAMOL,113,CON-0000647
FAC-0002,2023-10-10,23,PARACETAMOL,91,CON-0000648
FAC-0002,2023-10-11,38,PARACETAMOL,147,CON-0000649
FAC-0002,2023-10-12,29,PARACETAMOL,116,CON-0000650
FAC-0002,2023-10-13,36,PARACETAMOL,145,CON-0000651
FAC-0002,2023-10-14,29,PARACETAMOL,118,CON-0000652
FAC-0002,2023-10-15,34,PARACETAMOL,107,CON-0000653
FAC-0002,2023-10-16,27,PARACETAMOL,112,CON-0000654
FAC-0002,2023-10-17,31,PARACETAMOL,101,CON-0000655
FAC-0002,2023-10-18,23,PARACETAMOL,73,CON-0000656
FAC-0002,2023-10-19,31,PARACETAMOL,124,CON-0000657
FAC-0002,2023-10-20,25,PARACETAMOL,102,CON-0000658
FAC-0002,2023-10-21,37,PARACETAMOL,128,CON-0000659
FAC-0002,2023-10-22,36,PARACETAMOL,119,CON-0000660
FAC-0002,2023-10-23,33,PARACETAMOL,87,CON-0000661
FAC-0002,2023-10-24,20,PARACETAMOL,54,CON-0000662
FAC-0002,2023-10-25,29,PARACETAMOL,100,CON-0000663
FAC-0002,2023-10-26,27,PARACETAMOL,81,CON-0000664
FAC-0002,2023-10-27,26,PARACETAMOL,89,CON-0000665
FAC-0002,2023-10-28,20,PARACETAMOL,64,CON-0000666
FAC-0002,2023-10-29,37,PARACETAMOL,116,CON-0000667
FAC-0002,2023-10-30,22,PARACETAMOL,76,CON-0000668
FAC-0002,2023-10-31,20,PARACETAMOL,61,CON-0000669
FAC-0002,2023-11-01,22,PARACETAMOL,73,CON-0000670
FAC-0002,2023-11-02,26,PARACETAMOL,78,CON-0000671
FAC-0002,2023-11-03,24,PARACETAMOL,63,CON-0000672
FAC-0002,2023-11-04,26,PARACETAMOL,72,CON-0000673
FAC-0002,2023-11-05,25,PARACETAMOL,66,CON-0000674
FAC-0002,2023-11-06,27,PARACETAMOL,64,CON-0000675
FAC-0002,2023-11-07,27,PARACETAMOL,80,CON-0000676
FAC-0002,2023-11-08,17,PARACETAMOL,48,CON-0000677
FAC-0002,2023-11-09,27,PARACETAMOL,87,CON-0000678
FAC-0002,2023-11-10,24,PARACETAMOL,78,CON-0000679
FAC-0002,2023-11-11,22,PARACETAMOL,65,CON-0000680
FAC-0002,2023-11-12,21,PARACETAMOL,60,CON-0000681
FAC-0002,2023-11-13,23,PARACETAMOL,47,CON-0000682
FAC-0002,2023-11-14,20,PARACETAMOL,46,CON-0000683
FAC-0002,2023-11-15,15,PARACETAMOL,42,CON-0000684
FAC-0002,2023-11-16,21,PARACETAMOL,48,CON-0000685
FAC-0002,2023-11-17,12,PARACETAMOL,25,CON-0000686
FAC-0002,2023-11-18,17,PARACETAMOL,41,CON-0000687
FAC-0002,2023-11-19,18,PARACETAMOL,34,CON-0000688
FAC-0002,2023-11-20,19,PARACETAMOL,33,CON-0000689
FAC-0002,2023-11-21,22,PARACETAMOL,43,CON-0000690
FAC-0002,2023-11-22,26,PARACETAMOL,68,CON-0000691
FAC-0002,2023-11-23,16,PARACETAMOL,22,CON-0000692
FAC-0002,2023-11-24,14,PARACETAMOL,33,CON-0000693
FAC-0002,2023-11-25,18,PARACETAMOL,37,CON-0000694
FAC-0002,2023-11-26,20,PARACETAMOL,37,CON-0000695
FAC-0002,2023-11-27,17,PARACETAMOL,41,CON-0000696
FAC-0002,2023-11-28,16,PARACETAMOL,27,CON-0000697
FAC-0002,2023-11-29,13,PARACETAMOL,18,CON-0000698
FAC-0002,2023-11-30,10,PARACETAMOL,15,CON-0000699
FAC-0002,2023-12-01,15,PARACETAMOL,36,CON-0000700
FAC-0002,2023-12-02,15,PARACETAMOL,32,CON-0000701
FAC-0002,2023-12-03,21,PARACETAMOL,30,CON-0000702
FAC-0002,2023-12-04,17,PARACETAMOL,35,CON-0000703
FAC-0002,2023-12-05,16,PARACETAMOL,24,CON-0000704
FAC-0002,2023-12-06,14,PARACETAMOL,30,CON-0000705
FAC-0002,2023-12-07,8,PARACETAMOL,11,CON-0000706
FAC-0002,2023-12-08,23,PARACETAMOL,38,CON-0000707
FAC-0002,2023-12-09,17,PARACETAMOL,30,CON-0000708
FAC-0002,2023-12-10,14,PARACETAMOL,33,CON-0000709
FAC-0002,2023-12-11,15,PARACETAMOL,29,CON-0000710
FAC-0002,2023-12-12,16,PARACETAMOL,29,CON-0000711
FAC-0002,2023-12-13,18,PARACETAMOL,26,CON-0000712
FAC-0002,2023-12-14,20,PARACETAMOL,46,CON-0000713
FAC-0002,2023-12-15,23,PARACETAMOL,49,CON-0000714
FAC-0002,2023-12-16,19,PARACETAMOL,30,CON-0000715
FAC-0002,2023-12-17,15,PARACETAMOL,31,CON-0000716
FAC-0002,2023-12-18,19,PARACETAMOL,33,CON-0000717
FAC-0002,2023-12-19,8,PARACETAMOL,7,CON-0000718
FAC-0002,2023-12-20,19,PARACETAMOL,34,CON-0000719
FAC-0002,2023-12-21,16,PARACETAMOL,26,CON-0000720
FAC-0002,2023-12-22,19,PARACETAMOL,47,CON-0000721
FAC-0002,2023-12-23,12,PARACETAMOL,18,CON-0000722
FAC-0002,2023-12-24,18,PARACETAMOL,21,CON-0000723
FAC-0002,2023-12-25,9,PARACETAMOL,19,CON-0000724
FAC-0002,2023-12-26,17,PARACETAMOL,34,CON-0000725
FAC-0002,2023-12-27,17,PARACETAMOL,34,CON-0000726
FAC-0002,2023-12-28,17,PARACETAMOL,25,CON-0000727
FAC-0002,2023-12-29,21,PARACETAMOL,38,CON-0000728
FAC-0002,2023-12-30,9,PARACETAMOL,15,CON-0000729
FAC-0002,2023-12-31,11,PARACETAMOL,16,CON-0000730
FAC-0003,2023-01-01,99,PARACETAMOL,197,CON-0000731
FAC-0003,2023-01-02,84,PARACETAMOL,143,CON-0000732
FAC-0003,2023-01-03,90,PARACETAMOL,142,CON-0000733
FAC-0003,2023-01-04,84,PARACETAMOL,137,CON-0000734
FAC-0003,2023-01-05,85,PARACETAMOL,148,CON-0000735
FAC-0003,2023-01-06,90,PARACETAMOL,142,CON-0000736
FAC-0003,2023-01-07,103,PARACETAMOL,200,CON-0000737
FAC-0003,2023-01-08,81,PARACETAMOL,152,CON-0000738
FAC-0003,2023-01-09,91,PARACETAMOL,163,CON-0000739
FAC-0003,2023-01-10,83,PARACETAMOL,160,CON-0000740
FAC-0003,2023-01-11,92,PARACETAMOL,182,CON-0000741
FAC-0003,2023-01-12,93,PARACETAMOL,163,CON-0000742
FAC-0003,2023-01-13,83,PARACETAMOL,135,CON-0000743
FAC-0003,2023-01-14,93,PARACETAMOL,153,CON-0000744
FAC-0003,2023-01-15,78,PARACETAMOL,134,CON-0000745
FAC-0003,2023-01-16,79,PARACETAMOL,149,CON-0000746
FAC-0003,2023-01-17,100,PARACETAMOL,167,CON-0000747
FAC-0003,2023-01-18,86,PARACETAMOL,161,CON-0000748
FAC-0003,2023-01-19,78,PARACETAMOL,141,CON-0000749
FAC-0003,2023-01-20,103,PARACETAMOL,185,CON-0000750
FAC-0003,2023-01-21,69,PARACETAMOL,119,CON-0000751
FAC-0003,2023-01-22,102,PARACETAMOL,171,CON-0000752
FAC-0003,2023-01-23,80,PARACETAMOL,138,CON-0000753
FAC-0003,2023-01-24,98,PARACETAMOL,176,CON-0000754
FAC-0003,2023-01-25,84,PARACETAMOL,157,CON-0000755
FAC-0003,2023-01-26,80,PARACETAMOL,147,CON-0000756
FAC-0003,2023-01-27,91,PARACETAMOL,187,CON-0000757
FAC-0003,2023-01-28,85,PARACETAMOL,167,CON-0000758
FAC-0003,2023-01-29,77,PARACETAMOL,141,CON-0000759
FAC-0003,2023-01-30,91,PARACETAMOL,170,CON-0000760
FAC-0003,2023-01-31,92,PARACETAMOL,170,CON-0000761
FAC-0003,2023-02-01,88,PARACETAMOL,156,CON-0000762
FAC-0003,2023-02-02,85,PARACETAMOL,164,CON-0000763
FAC-0003,2023-02-03,103,PARACETAMOL,185,CON-0000764
FAC-0003,2023-02-04,84,PARACETAMOL,148,CON-0000765
FAC-0003,2023-02-05,75,PARACETAMOL,139,CON-0000766
FAC-0003,2023-02-06,94,PARACETAMOL,164,CON-0000767
FAC-0003,2023-02-07,81,PARACETAMOL,135,CON-0000768
FAC-0003,2023-02-08,97,PARACETAMOL,154,CON-0000769
FAC-0003,2023-02-09,81,PARACETAMOL,148,CON-0000770
FAC-0003,2023-02-10,84,PARACETAMOL,149,CON-0000771
FAC-0003,2023-02-11,86,PARACETAMOL,144,CON-0000772
FAC-0003,2023-02-12,94,PARACETAMOL,179,CON-0000773
FAC-0003,2023-02-13,83,PARACETAMOL,168,CON-0000774
FAC-0003,2023-02-14,92,PARACETAMOL,171,CON-0000775
FAC-0003,2023-02-15,74,PARACETAMOL,147,CON-0000776
FAC-0003,2023-02-16,84,PARACETAMOL,165,CON-0000777
FAC-0003,2023-02-17,84,PARACETAMOL,147,CON-0000778
FAC-0003,2023-02-18,79,PARACETAMOL,127,CON-0000779
FAC-0003,2023-02-19,81,PARACETAMOL,152,CON-0000780
FAC-0003,2023-02-20,99,PARACETAMOL,192,CON-0000781
FAC-0003,2023-02-21,100,PARACETAMOL,198,CON-0000782
FAC-0003,2023-02-22,74,PARACETAMOL,126,CON-0000783
FAC-0003,2023-02-23,87,PARACETAMOL,143,CON-0000784
FAC-0003,2023-02-24,82,PARACETAMOL,156,CON-0000785
FAC-0003,2023-02-25,86,PARACETAMOL,160,CON-0000786
FAC-0003,2023-02-26,86,PARACETAMOL,153,CON-0000787
FAC-0003,2023-02-27,107,PARACETAMOL,189,CON-0000788
FAC-0003,2023-02-28,79,PARACETAMOL,146,CON-0000789
FAC-0003,2023-03-01,82,PARACETAMOL,149,CON-0000790
FAC-0003,2023-03-02,89,PARACETAMOL,173,CON-0000791
FAC-0003,2023-03-03,95,PARACETAMOL,169,CON-0000792
FAC-0003,2023-03-04,94,PARACETAMOL,161,CON-0000793
FAC-0003,2023-03-05,91,PARACETAMOL,167,CON-0000794
FAC-0003,2023-03-06,76,PARACETAMOL,127,CON-0000795
FAC-0003,2023-03-07,91,PARACETAMOL,147,CON-0000796
FAC-0003,2023-03-08,74,PARACETAMOL,130,CON-0000797
FAC-0003,2023-03-09,89,PARACETAMOL,162,CON-0000798
FAC-0003,2023-03-10,92,PARACETAMOL,147,CON-0000799
FAC-0003,2023-03-11,105,PARACETAMOL,184,CON-0000800
FAC-0003,2023-03-12,89,PARACETAMOL,149,CON-0000801
FAC-0003,2023-03-13,84,PARACETAMOL,136,CON-0000802
FAC-0003,2023-03-14,85,PARACETAMOL,166,CON-0000803
FAC-0003,2023-03-15,92,PARACETAMOL,168,CON-0000804
FAC-0003,2023-03-16,73,PARACETAMOL,132,CON-0000805
FAC-0003,2023-03-17,90,PARACETAMOL,170,CON-0000806
FAC-0003,2023-03-18,88,PARACETAMOL,171,CON-0000807
FAC-0003,2023-03-19,93,PARACETAMOL,157,CON-0000808
FAC-0003,2023-03-20,88,PARACETAMOL,161,CON-0000809
FAC-0003,2023-03-21,73,PARACETAMOL,119,CON-0000810
FAC-0003,2023-03-22,102,PARACETAMOL,177,CON-0000811
FAC-0003,2023-03-23,89,PARACETAMOL,169,CON-0000812
FAC-0003,2023-03-24,89,PARACETAMOL,166,CON-0000813
FAC-0003,2023-03-25,111,PARACETAMOL,183,CON-0000814
FAC-0003,2023-03-26,103,PARACETAMOL,208,CON-0000815
FAC-0003,2023-03-27,94,PARACETAMOL,170,CON-0000816
FAC-0003,2023-03-28,78,PARACETAMOL,146,CON-0000817
FAC-0003,2023-03-29,63,PARACETAMOL,112,CON-0000818
FAC-0003,2023-03-30,71,PARACETAMOL,122,CON-0000819
