facility_id,medicine_code,expected_delivery_date,actual_delivery_date,transit_delay_days,quantity_dispatched,delivery_id,delivery_status
FAC-0008,EPINEPHRINE,2023-04-01,2023-04-04,3,10,DEL-000303,On-Time
FAC-0008,EPINEPHRINE,2023-05-01,2023-05-02,1,10,DEL-000304,On-Time
FAC-0008,EPINEPHRINE,2023-05-31,2023-06-03,3,10,DEL-000305,On-Time
FAC-0008,EPINEPHRINE,2023-06-30,2023-07-03,3,10,DEL-000306,On-Time
FAC-0008,EPINEPHRINE,2023-07-30,2023-07-31,1,10,DEL-000307,On-Time
FAC-0008,EPINEPHRINE,2023-08-29,2023-08-30,1,10,DEL-000308,On-Time
FAC-0008,EPINEPHRINE,2023-09-28,2023-09-29,1,10,DEL-000309,On-Time
FAC-0008,EPINEPHRINE,2023-10-28,2023-10-28,0,10,DEL-000310,On-Time
FAC-0008,EPINEPHRINE,2023-11-27,2023-11-28,1,10,DEL-000311,On-Time
FAC-0008,EPINEPHRINE,2023-12-27,2023-12-31,4,10,DEL-000312,Delayed
FAC-0009,PARACETAMOL,2023-01-01,2023-01-20,19,5000,DEL-000313,Delayed
FAC-0009,PARACETAMOL,2023-01-31,2023-02-09,9,5000,DEL-000314,Delayed
FAC-0009,PARACETAMOL,2023-03-02,2023-03-11,9,5000,DEL-000315,Delayed
FAC-0009,PARACETAMOL,2023-04-01,2023-04-07,6,5000,DEL-000316,Delayed
FAC-0009,PARACETAMOL,2023-05-01,2023-05-20,19,5000,DEL-000317,Delayed
FAC-0009,PARACETAMOL,2023-05-31,2023-06-06,6,5000,DEL-000318,Delayed
FAC-0009,PARACETAMOL,2023-06-30,2023-07-15,15,5000,DEL-000319,Delayed
FAC-0009,PARACETAMOL,2023-07-30,2023-08-09,10,5000,DEL-000320,Delayed
FAC-0009,PARACETAMOL,2023-08-29,2023-09-08,10,5000,DEL-000321,Delayed
FAC-0009,PARACETAMOL,2023-09-28,2023-11-14,47,5000,DEL-000322,Delayed
FAC-0009,PARACETAMOL,2023-10-28,2023-12-02,35,5000,DEL-000323,Delayed
FAC-0009,PARACETAMOL,2023-11-27,2023-12-12,15,5000,DEL-000324,Delayed
FAC-0009,PARACETAMOL,2023-12-27,2024-01-15,19,5000,DEL-000325,Delayed
FAC-0009,RIF_INH,2023-01-01,2023-01-03,2,800,DEL-000326,On-Time
FAC-0009,RIF_INH,2023-01-31,2023-02-07,7,800,DEL-000327,Delayed
FAC-0009,RIF_INH,2023-03-02,2023-03-23,21,800,DEL-000328,Delayed
FAC-0009,RIF_INH,2023-04-01,2023-04-18,17,800,DEL-000329,Delayed
FAC-0009,RIF_INH,2023-05-01,2023-05-04,3,800,DEL-000330,On-Time
FAC-0009,RIF_INH,2023-05-31,2023-07-21,51,800,DEL-000331,Delayed
FAC-0009,RIF_INH,2023-06-30,2023-06-30,0,800,DEL-000332,On-Time
FAC-0009,RIF_INH,2023-07-30,2023-08-17,18,800,DEL-000333,Delayed
FAC-0009,RIF_INH,2023-08-29,2023-08-30,1,800,DEL-000334,On-Time
FAC-0009,RIF_INH,2023-09-28,2023-11-07,40,800,DEL-000335,Delayed
FAC-0009,RIF_INH,2023-10-28,2023-10-29,1,800,DEL-000336,On-Time
FAC-0009,RIF_INH,2023-11-27,2023-12-22,25,800,DEL-000337,Delayed
FAC-0009,RIF_INH,2023-12-27,2023-12-30,3,800,DEL-000338,On-Time
FAC-0009,EPINEPHRINE,2023-01-01,2023-03-17,75,10,DEL-000339,Delayed
FAC-0009,EPINEPHRINE,2023-01-31,2023-02-09,9,10,DEL-000340,Delayed
FAC-0009,EPINEPHRINE,2023-03-02,2023-03-21,19,10,DEL-000341,Delayed
FAC-0009,EPINEPHRINE,2023-04-01,2023-04-17,16,10,DEL-000342,Delayed
FAC-0009,EPINEPHRINE,2023-05-01,2023-05-12,11,10,DEL-000343,Delayed
FAC-0009,EPINEPHRINE,2023-05-31,2023-06-24,24,10,DEL-000344,Delayed
FAC-0009,EPINEPHRINE,2023-06-30,2023-07-12,12,10,DEL-000345,Delayed
FAC-0009,EPINEPHRINE,2023-07-30,2023-09-13,45,10,DEL-000346,Delayed
FAC-0009,EPINEPHRINE,2023-08-29,2023-08-30,1,10,DEL-000347,On-Time
FAC-0009,EPINEPHRINE,2023-09-28,2023-12-26,89,10,DEL-000348,Delayed
FAC-0009,EPINEPHRINE,2023-10-28,2023-11-10,13,10,DEL-000349,Delayed
FAC-0009,EPINEPHRINE,2023-11-27,2023-12-01,4,10,DEL-000350,Delayed
FAC-0009,EPINEPHRINE,2023-12-27,2024-01-05,9,10,DEL-000351,Delayed
FAC-0010,PARACETAMOL,2023-01-01,2023-01-23,22,5000,DEL-000352,Delayed
FAC-0010,PARACETAMOL,2023-01-31,2023-02-17,17,5000,DEL-000353,Delayed
FAC-0010,PARACETAMOL,2023-03-02,2023-04-08,37,5000,DEL-000354,Delayed
FAC-0010,PARACETAMOL,2023-04-01,2023-05-11,40,5000,DEL-000355,Delayed
FAC-0010,PARACETAMOL,2023-05-01,2023-05-17,16,5000,DEL-000356,Delayed
FAC-0010,PARACETAMOL,2023-05-31,2023-06-28,28,5000,DEL-000357,Delayed
FAC-0010,PARACETAMOL,2023-06-30,2023-07-12,12,5000,DEL-000358,Delayed
FAC-0010,PARACETAMOL,2023-07-30,2023-08-01,2,5000,DEL-000359,On-Time
FAC-0010,PARACETAMOL,2023-08-29,2023-09-07,9,5000,DEL-000360,Delayed
FAC-0010,PARACETAMOL,2023-09-28,2023-10-03,5,5000,DEL-000361,Delayed
FAC-0010,PARACETAMOL,2023-10-28,2023-12-02,35,5000,DEL-000362,Delayed
FAC-0010,PARACETAMOL,2023-11-27,2023-12-01,4,5000,DEL-000363,Delayed
FAC-0010,PARACETAMOL,2023-12-27,2024-01-18,22,5000,DEL-000364,Delayed
FAC-0010,RIF_INH,2023-01-01,2023-02-10,40,800,DEL-000365,Delayed
FAC-0010,RIF_INH,2023-01-31,2023-02-02,2,800,DEL-000366,On-Time
FAC-0010,RIF_INH,2023-03-02,2023-03-19,17,800,DEL-000367,Delayed
FAC-0010,RIF_INH,2023-04-01,2023-05-17,46,800,DEL-000368,Delayed
FAC-0010,RIF_INH,2023-05-01,2023-05-10,9,800,DEL-000369,Delayed
FAC-0010,RIF_INH,2023-05-31,2023-06-08,8,800,DEL-000370,Delayed
FAC-0010,RIF_INH,2023-06-30,2023-07-11,11,800,DEL-000371,Delayed
FAC-0010,RIF_INH,2023-07-30,2023-08-02,3,800,DEL-000372,On-Time
FAC-0010,RIF_INH,2023-08-29,2023-09-01,3,800,DEL-000373,On-Time
FAC-0010,RIF_INH,2023-09-28,2023-11-22,55,800,DEL-000374,Delayed
FAC-0010,RIF_INH,2023-10-28,2023-12-10,43,800,DEL-000375,Delayed
FAC-0010,RIF_INH,2023-11-27,2023-12-07,10,800,DEL-000376,Delayed
FAC-0010,RIF_INH,2023-12-27,2024-01-01,5,800,DEL-000377,Delayed
FAC-0010,EPINEPHRINE,2023-01-01,2023-01-25,24,10,DEL-000378,Delayed
FAC-0010,EPINEPHRINE,2023-01-31,2023-04-18,77,10,DEL-000379,Delayed
FAC-0010,EPINEPHRINE,2023-03-02,2023-04-09,38,10,DEL-000380,Delayed
FAC-0010,EPINEPHRINE,2023-04-01,2023-04-09,8,10,DEL-000381,Delayed
FAC-0010,EPINEPHRINE,2023-05-01,2023-05-12,11,10,DEL-000382,Delayed
FAC-0010,EPINEPHRINE,2023-05-31,2023-06-19,19,10,DEL-000383,Delayed
FAC-0010,EPINEPHRINE,2023-06-30,2023-07-13,13,10,DEL-000384,Delayed
FAC-0010,EPINEPHRINE,2023-07-30,2023-08-04,5,10,DEL-000385,Delayed
FAC-0010,EPINEPHRINE,2023-08-29,2023-09-03,5,10,DEL-000386,Delayed
FAC-0010,EPINEPHRINE,2023-09-28,2023-10-17,19,10,DEL-000387,Delayed
FAC-0010,EPINEPHRINE,2023-10-28,2023-12-29,62,10,DEL-000388,Delayed
FAC-0010,EPINEPHRINE,2023-11-27,2023-11-30,3,10,DEL-000389,On-Time
FAC-0010,EPINEPHRINE,2023-12-27,2024-01-17,21,10,DEL-000390,Delayed
FAC-0011,PARACETAMOL,2023-01-01,2023-02-05,35,5000,DEL-000391,Delayed
FAC-0011,PARACETAMOL,2023-01-31,2023-01-31,0,5000,DEL-000392,On-Time
FAC-0011,PARACETAMOL,2023-03-02,2023-03-09,7,5000,DEL-000393,Delayed
FAC-0011,PARACETAMOL,2023-04-01,2023-04-19,18,5000,DEL-000394,Delayed
FAC-0011,PARACETAMOL,2023-05-01,2023-05-31,30,5000,DEL-000395,Delayed
FAC-0011,PARACETAMOL,2023-05-31,2023-07-08,38,5000,DEL-000396,Delayed
FAC-0011,PARACETAMOL,2023-06-30,2023-07-04,4,5000,DEL-000397,Delayed
FAC-0011,PARACETAMOL,2023-07-30,2023-07-30,0,5000,DEL-000398,On-Time
FAC-0011,PARACETAMOL,2023-08-29,2023-09-02,4,5000,DEL-000399,Delayed
FAC-0011,PARACETAMOL,2023-09-28,2023-10-08,10,5000,DEL-000400,Delayed
FAC-0011,PARACETAMOL,2023-10-28,2023-10-31,3,5000,DEL-000401,On-Time
FAC-0011,PARACETAMOL,2023-11-27,2023-12-02,5,5000,DEL-000402,Delayed
FAC-0011,PARACETAMOL,2023-12-27,2024-01-15,19,5000,DEL-000403,Delayed
FAC-0011,RIF_INH,2023-01-01,2023-01-01,0,800,DEL-000404,On-Time
FAC-0011,RIF_INH,2023-01-31,2023-02-23,23,800,DEL-000405,Delayed
FAC-0011,RIF_INH,2023-03-02,2023-03-02,0,800,DEL-000406,On-Time
FAC-0011,RIF_INH,2023-04-01,2023-04-13,12,800,DEL-000407,Delayed
FAC-0011,RIF_INH,2023-05-01,2023-05-01,0,800,DEL-000408,On-Time
FAC-0011,RIF_INH,2023-05-31,2023-06-04,4,800,DEL-000409,Delayed
FAC-0011,RIF_INH,2023-06-30,2023-07-07,7,800,DEL-000410,Delayed
FAC-0011,RIF_INH,2023-07-30,2023-08-28,29,800,DEL-000411,Delayed
FAC-0011,RIF_INH,2023-08-29,2023-08-31,2,800,DEL-000412,On-Time
FAC-0011,RIF_INH,2023-09-28,2023-11-19,52,800,DEL-000413,Delayed
FAC-0011,RIF_INH,2023-10-28,2023-11-26,29,800,DEL-000414,Delayed
FAC-0011,RIF_INH,2023-11-27,2023-11-28,1,800,DEL-000415,On-Time
FAC-0011,RIF_INH,2023-12-27,2023-12-27,0,800,DEL-000416,On-Time
FAC-0011,EPINEPHRINE,2023-01-01,2023-01-03,2,10,DEL-000417,On-Time
FAC-0011,EPINEPHRINE,2023-01-31,2023-02-13,13,10,DEL-000418,Delayed
FAC-0011,EPINEPHRINE,2023-03-02,2023-05-24,83,10,DEL-000419,Delayed
FAC-0011,EPINEPHRINE,2023-04-01,2023-04-05,4,10,DEL-000420,Delayed
FAC-0011,EPINEPHRINE,2023-05-01,2023-05-19,18,10,DEL-000421,Delayed
FAC-0011,EPINEPHRINE,2023-05-31,2023-06-01,1,10,DEL-000422,On-Time
FAC-0011,EPINEPHRINE,2023-06-30,2023-07-21,21,10,DEL-000423,Delayed
FAC-0011,EPINEPHRINE,2023-07-30,2023-08-25,26,10,DEL-000424,Delayed
FAC-0011,EPINEPHRINE,2023-08-29,2023-09-27,29,10,DEL-000425,Delayed
FAC-0011,EPINEPHRINE,2023-09-28,2023-10-28,30,10,DEL-000426,Delayed
FAC-0011,EPINEPHRINE,2023-10-28,2023-11-19,22,10,DEL-000427,Delayed
FAC-0011,EPINEPHRINE,2023-11-27,2023-11-28,1,10,DEL-000428,On-Time
FAC-0011,EPINEPHRINE,2023-12-27,2024-01-07,11,10,DEL-000429,Delayed
FAC-0012,PARACETAMOL,2023-01-01,2023-01-04,3,5000,DEL-000430,On-Time
FAC-0012,PARACETAMOL,2023-01-31,2023-02-03,3,5000,DEL-000431,On-Time
FAC-0012,PARACETAMOL,2023-03-02,2023-03-20,18,5000,DEL-000432,Delayed
FAC-0012,PARACETAMOL,2023-04-01,2023-04-18,17,5000,DEL-000433,Delayed
FAC-0012,PARACETAMOL,2023-05-01,2023-05-10,9,5000,DEL-000434,Delayed
FAC-0012,PARACETAMOL,2023-05-31,2023-06-02,2,5000,DEL-000435,On-Time
FAC-0012,PARACETAMOL,2023-06-30,2023-07-08,8,5000,DEL-000436,Delayed
FAC-0012,PARACETAMOL,2023-07-30,2023-08-01,2,5000,DEL-000437,On-Time
FAC-0012,PARACETAMOL,2023-08-29,2023-09-10,12,5000,DEL-000438,Delayed
FAC-0012,PARACETAMOL,2023-09-28,2023-09-29,1,5000,DEL-000439,On-Time
FAC-0012,PARACETAMOL,2023-10-28,2023-11-06,9,5000,DEL-000440,Delayed
FAC-0012,PARACETAMOL,2023-11-27,2023-11-30,3,5000,DEL-000441,On-Time
FAC-0012,PARACETAMOL,2023-12-27,2023-12-27,0,5000,DEL-000442,On-Time
FAC-0012,RIF_INH,2023-01-01,2023-01-12,11,800,DEL-000443,Delayed
FAC-0012,RIF_INH,2023-01-31,2023-02-01,1,800,DEL-000444,On-Time
FAC-0012,RIF_INH,2023-03-02,2023-04-05,34,800,DEL-000445,Delayed
FAC-0012,RIF_INH,2023-04-01,2023-04-06,5,800,DEL-000446,Delayed
FAC-0012,RIF_INH,2023-05-01,2023-05-03,2,800,DEL-000447,On-Time
FAC-0012,RIF_INH,2023-05-31,2023-06-01,1,800,DEL-000448,On-Time
FAC-0012,RIF_INH,2023-06-30,2023-07-05,5,800,DEL-000449,Delayed
FAC-0012,RIF_INH,2023-07-30,2023-08-10,11,800,DEL-000450,Delayed
FAC-0012,RIF_INH,2023-08-29,2023-09-12,14,800,DEL-000451,Delayed
FAC-0012,RIF_INH,2023-09-28,2023-10-05,7,800,DEL-000452,Delayed
FAC-0012,RIF_INH,2023-10-28,2023-11-24,27,800,DEL-000453,Delayed
FAC-0012,RIF_INH,2023-11-27,2023-12-09,12,800,DEL-000454,Delayed
FAC-0012,RIF_INH,2023-12-27,2023-12-28,1,800,DEL-000455,On-Time
FAC-0012,EPINEPHRINE,2023-01-01,2023-01-27,26,10,DEL-000456,Delayed
FAC-0012,EPINEPHRINE,2023-01-31,2023-02-03,3,10,DEL-000457,On-Time
FAC-0012,EPINEPHRINE,2023-03-02,2023-03-29,27,10,DEL-000458,Delayed
FAC-0012,EPINEPHRINE,2023-04-01,2023-04-03,2,10,DEL-000459,On-Time
FAC-0012,EPINEPHRINE,2023-05-01,2023-05-05,4,10,DEL-000460,Delayed
FAC-0012,EPINEPHRINE,2023-05-31,2023-06-09,9,10,DEL-000461,Delayed
FAC-0012,EPINEPHRINE,2023-06-30,2023-06-30,0,10,DEL-000462,On-Time
FAC-0012,EPINEPHRINE,2023-07-30,2023-08-20,21,10,DEL-000463,Delayed
FAC-0012,EPINEPHRINE,2023-08-29,2023-09-01,3,10,DEL-000464,On-Time
FAC-0012,EPINEPHRINE,2023-09-28,2023-09-30,2,10,DEL-000465,On-Time
FAC-0012,EPINEPHRINE,2023-10-28,2023-10-28,0,10,DEL-000466,On-Time
FAC-0012,EPINEPHRINE,2023-11-27,2023-11-27,0,10,DEL-000467,On-Time
FAC-0012,EPINEPHRINE,2023-12-27,2023-12-27,0,10,DEL-000468,On-Time
FAC-0013,PARACETAMOL,2023-01-01,2023-01-04,3,5000,DEL-000469,On-Time
FAC-0013,PARACETAMOL,2023-01-31,2023-02-03,3,5000,DEL-000470,On-Time
FAC-0013,PARACETAMOL,2023-03-02,2023-03-12,10,5000,DEL-000471,Delayed
FAC-0013,PARACETAMOL,2023-04-01,2023-04-23,22,5000,DEL-000472,Delayed
FAC-0013,PARACETAMOL,2023-05-01,2023-05-12,11,5000,DEL-000473,Delayed
FAC-0013,PARACETAMOL,2023-05-31,2023-06-10,10,5000,DEL-000474,Delayed
FAC-0013,PARACETAMOL,2023-06-30,2023-07-05,5,5000,DEL-000475,Delayed
FAC-0013,PARACETAMOL,2023-07-30,2023-08-08,9,5000,DEL-000476,Delayed
FAC-0013,PARACETAMOL,2023-08-29,2023-09-05,7,5000,DEL-000477,Delayed
FAC-0013,PARACETAMOL,2023-09-28,2023-09-28,0,5000,DEL-000478,On-Time
FAC-0013,PARACETAMOL,2023-10-28,2023-10-30,2,5000,DEL-000479,On-Time
FAC-0013,PARACETAMOL,2023-11-27,2023-11-29,2,5000,DEL-000480,On-Time
FAC-0013,PARACETAMOL,2023-12-27,2023-12-27,0,5000,DEL-000481,On-Time
FAC-0013,RIF_INH,2023-01-01,2023-01-05,4,800,DEL-000482,Delayed
FAC-0013,RIF_INH,2023-01-31,2023-01-31,0,800,DEL-000483,On-Time
FAC-0013,RIF_INH,2023-03-02,2023-03-17,15,800,DEL-000484,Delayed
FAC-0013,RIF_INH,2023-04-01,2023-04-16,15,800,DEL-000485,Delayed
FAC-0013,RIF_INH,2023-05-01,2023-05-02,1,800,DEL-000486,On-Time
FAC-0013,RIF_INH,2023-05-31,2023-05-31,0,800,DEL-000487,On-Time
FAC-0013,RIF_INH,2023-06-30,2023-07-31,31,800,DEL-000488,Delayed
FAC-0013,RIF_INH,2023-07-30,2023-08-02,3,800,DEL-000489,On-Time
FAC-0013,RIF_INH,2023-08-29,2023-09-05,7,800,DEL-000490,Delayed
FAC-0013,RIF_INH,2023-09-28,2023-10-04,6,800,DEL-000491,Delayed
FAC-0013,RIF_INH,2023-10-28,2023-11-09,12,800,DEL-000492,Delayed
FAC-0013,RIF_INH,2023-11-27,2023-12-07,10,800,DEL-000493,Delayed
FAC-0013,RIF_INH,2023-12-27,2024-01-18,22,800,DEL-000494,Delayed
FAC-0013,EPINEPHRINE,2023-01-01,2023-01-02,1,10,DEL-000495,On-Time
FAC-0013,EPINEPHRINE,2023-01-31,2023-02-10,10,10,DEL-000496,Delayed
FAC-0013,EPINEPHRINE,2023-03-02,2023-03-06,4,10,DEL-000497,Delayed
FAC-0013,EPINEPHRINE,2023-04-01,2023-04-08,7,10,DEL-000498,Delayed
FAC-0013,EPINEPHRINE,2023-05-01,2023-06-11,41,10,DEL-000499,Delayed
FAC-0013,EPINEPHRINE,2023-05-31,2023-06-05,5,10,DEL-000500,Delayed
FAC-0013,EPINEPHRINE,2023-06-30,2023-07-11,11,10,DEL-000501,Delayed
FAC-0013,EPINEPHRINE,2023-07-30,2023-08-05,6,10,DEL-000502,Delayed
FAC-0013,EPINEPHRINE,2023-08-29,2023-08-30,1,10,DEL-000503,On-Time
FAC-0013,EPINEPHRINE,2023-09-28,2023-09-28,0,10,DEL-000504,On-Time
FAC-0013,EPINEPHRINE,2023-10-28,2023-11-12,15,10,DEL-000505,Delayed
FAC-0013,EPINEPHRINE,2023-11-27,2023-11-27,0,10,DEL-000506,On-Time
FAC-0013,EPINEPHRINE,2023-12-27,2023-12-28,1,10,DEL-000507,On-Time
FAC-0014,PARACETAMOL,2023-01-01,2023-01-04,3,5000,DEL-000508,On-Time
FAC-0014,PARACETAMOL,2023-01-31,2023-02-01,1,5000,DEL-000509,On-Time
FAC-0014,PARACETAMOL,2023-03-02,2023-03-04,2,5000,DEL-000510,On-Time
FAC-0014,PARACETAMOL,2023-04-01,2023-04-03,2,5000,DEL-000511,On-Time
FAC-0014,PARACETAMOL,2023-05-01,2023-05-01,0,5000,DEL-000512,On-Time
FAC-0014,PARACETAMOL,2023-05-31,2023-06-08,8,5000,DEL-000513,Delayed
FAC-0014,PARACETAMOL,2023-06-30,2023-07-15,15,5000,DEL-000514,Delayed
FAC-0014,PARACETAMOL,2023-07-30,2023-08-01,2,5000,DEL-000515,On-Time
FAC-0014,PARACETAMOL,2023-08-29,2023-08-30,1,5000,DEL-000516,On-Time
FAC-0014,PARACETAMOL,2023-09-28,2023-10-06,8,5000,DEL-000517,Delayed
FAC-0014,PARACETAMOL,2023-10-28,2023-10-30,2,5000,DEL-000518,On-Time
FAC-0014,PARACETAMOL,2023-11-27,2023-11-30,3,5000,DEL-000519,On-Time
FAC-0014,PARACETAMOL,2023-12-27,2024-01-04,8,5000,DEL-000520,Delayed
FAC-0014,RIF_INH,2023-01-01,2023-01-02,1,800,DEL-000521,On-Time
FAC-0014,RIF_INH,2023-01-31,2023-02-07,7,800,DEL-000522,Delayed
FAC-0014,RIF_INH,2023-03-02,2023-03-06,4,800,DEL-000523,Delayed
FAC-0014,RIF_INH,2023-04-01,2023-04-05,4,800,DEL-000524,Delayed
FAC-0014,RIF_INH,2023-05-01,2023-05-07,6,800,DEL-000525,Delayed
FAC-0014,RIF_INH,2023-05-31,2023-05-31,0,800,DEL-000526,On-Time
FAC-0014,RIF_INH,2023-06-30,2023-07-01,1,800,DEL-000527,On-Time
FAC-0014,RIF_INH,2023-07-30,2023-07-30,0,800,DEL-000528,On-Time
FAC-0014,RIF_INH,2023-08-29,2023-08-30,1,800,DEL-000529,On-Time
FAC-0014,RIF_INH,2023-09-28,2023-09-29,1,800,DEL-000530,On-Time
FAC-0014,RIF_INH,2023-10-28,2023-10-29,1,800,DEL-000531,On-Time
FAC-0014,RIF_INH,2023-11-27,2023-11-29,2,800,DEL-000532,On-Time
FAC-0014,RIF_INH,2023-12-27,2023-12-28,1,800,DEL-000533,On-Time
FAC-0014,EPINEPHRINE,2023-01-01,2023-01-03,2,10,DEL-000534,On-Time
FAC-0014,EPINEPHRINE,2023-01-31,2023-02-02,2,10,DEL-000535,On-Time
FAC-0014,EPINEPHRINE,2023-03-02,2023-03-03,1,10,DEL-000536,On-Time
FAC-0014,EPINEPHRINE,2023-04-01,2023-04-04,3,10,DEL-000537,On-Time
FAC-0014,EPINEPHRINE,2023-05-01,2023-05-05,4,10,DEL-000538,Delayed
FAC-0014,EPINEPHRINE,2023-05-31,2023-06-06,6,10,DEL-000539,Delayed
FAC-0014,EPINEPHRINE,2023-06-30,2023-06-30,0,10,DEL-000540,On-Time
FAC-0014,EPINEPHRINE,2023-07-30,2023-08-02,3,10,DEL-000541,On-Time
FAC-0014,EPINEPHRINE,2023-08-29,2023-09-03,5,10,DEL-000542,Delayed
FAC-0014,EPINEPHRINE,2023-09-28,2023-09-28,0,10,DEL-000543,On-Time
FAC-0014,EPINEPHRINE,2023-10-28,2023-10-30,2,10,DEL-000544,On-Time
FAC-0014,EPINEPHRINE,2023-11-27,2023-11-30,3,10,DEL-000545,On-Time
FAC-0014,EPINEPHRINE,2023-12-27,2023-12-28,1,10,DEL-000546,On-Time
FAC-0015,PARACETAMOL,2023-01-01,2023-01-28,27,5000,DEL-000547,Delayed
FAC-0015,PARACETAMOL,2023-01-31,2023-02-19,19,5000,DEL-000548,Delayed
FAC-0015,PARACETAMOL,2023-03-02,2023-03-04,2,5000,DEL-000549,On-Time
FAC-0015,PARACETAMOL,2023-04-01,2023-04-09,8,5000,DEL-000550,Delayed
FAC-0015,PARACETAMOL,2023-05-01,2023-06-20,50,5000,DEL-000551,Delayed
FAC-0015,PARACETAMOL,2023-05-31,2023-06-11,11,5000,DEL-000552,Delayed
FAC-0015,PARACETAMOL,2023-06-30,2023-07-21,21,5000,DEL-000553,Delayed
FAC-0015,PARACETAMOL,2023-07-30,2023-09-05,37,5000,DEL-000554,Delayed
FAC-0015,PARACETAMOL,2023-08-29,2023-09-06,8,5000,DEL-000555,Delayed
FAC-0015,PARACETAMOL,2023-09-28,2023-09-29,1,5000,DEL-000556,On-Time
FAC-0015,PARACETAMOL,2023-10-28,2023-10-31,3,5000,DEL-000557,On-Time
FAC-0015,PARACETAMOL,2023-11-27,2023-12-06,9,5000,DEL-000558,Delayed
FAC-0015,PARACETAMOL,2023-12-27,2024-01-04,8,5000,DEL-000559,Delayed
FAC-0015,RIF_INH,2023-01-01,2023-01-13,12,800,DEL-000560,Delayed
FAC-0015,RIF_INH,2023-01-31,2023-02-19,19,800,DEL-000561,Delayed
FAC-0015,RIF_INH,2023-03-02,2023-03-24,22,800,DEL-000562,Delayed
FAC-0015,RIF_INH,2023-04-01,2023-04-17,16,800,DEL-000563,Delayed
FAC-0015,RIF_INH,2023-05-01,2023-06-12,42,800,DEL-000564,Delayed
FAC-0015,RIF_INH,2023-05-31,2023-07-24,54,800,DEL-000565,Delayed
FAC-0015,RIF_INH,2023-06-30,2023-07-19,19,800,DEL-000566,Delayed
FAC-0015,RIF_INH,2023-07-30,2023-08-28,29,800,DEL-000567,Delayed
FAC-0015,RIF_INH,2023-08-29,2023-09-05,7,800,DEL-000568,Delayed
FAC-0015,RIF_INH,2023-09-28,2023-09-30,2,800,DEL-000569,On-Time
FAC-0015,RIF_INH,2023-10-28,2023-11-09,12,800,DEL-000570,Delayed
FAC-0015,RIF_INH,2023-11-27,2024-01-04,38,800,DEL-000571,Delayed
FAC-0015,RIF_INH,2023-12-27,2023-12-29,2,800,DEL-000572,On-Time
FAC-0015,EPINEPHRINE,2023-01-01,2023-01-07,6,10,DEL-000573,Delayed
FAC-0015,EPINEPHRINE,2023-01-31,2023-02-15,15,10,DEL-000574,Delayed
FAC-0015,EPINEPHRINE,2023-03-02,2023-03-10,8,10,DEL-000575,Delayed
FAC-0015,EPINEPHRINE,2023-04-01,2023-04-01,0,10,DEL-000576,On-Time
FAC-0015,EPINEPHRINE,2023-05-01,2023-07-02,62,10,DEL-000577,Delayed
FAC-0015,EPINEPHRINE,2023-05-31,2023-06-11,11,10,DEL-000578,Delayed
FAC-0015,EPINEPHRINE,2023-06-30,2023-07-04,4,10,DEL-000579,Delayed
FAC-0015,EPINEPHRINE,2023-07-30,2023-08-06,7,10,DEL-000580,Delayed
FAC-0015,EPINEPHRINE,2023-08-29,2023-08-29,0,10,DEL-000581,On-Time
FAC-0015,EPINEPHRINE,2023-09-28,2023-10-10,12,10,DEL-000582,Delayed
FAC-0015,EPINEPHRINE,2023-10-28,2023-11-21,24,10,DEL-000583,Delayed
FAC-0015,EPINEPHRINE,2023-11-27,2023-12-09,12,10,DEL-000584,Delayed
FAC-0015,EPINEPHRINE,2023-12-27,2024-01-18,22,10,DEL-000585,Delayed
FAC-0016,PARACETAMOL,2023-01-01,2023-01-09,8,5000,DEL-000586,Delayed
FAC-0016,PARACETAMOL,2023-01-31,2023-02-19,19,5000,DEL-000587,Delayed
FAC-0016,PARACETAMOL,2023-03-02,2023-03-11,9,5000,DEL-000588,Delayed
FAC-0016,PARACETAMOL,2023-04-01,2023-04-14,13,5000,DEL-000589,Delayed
FAC-0016,PARACETAMOL,2023-05-01,2023-05-26,25,5000,DEL-000590,Delayed
FAC-0016,PARACETAMOL,2023-05-31,2023-07-28,58,5000,DEL-000591,Delayed
FAC-0016,PARACETAMOL,2023-06-30,2023-07-07,7,5000,DEL-000592,Delayed
FAC-0016,PARACETAMOL,2023-07-30,2023-09-13,45,5000,DEL-000593,Delayed
FAC-0016,PARACETAMOL,2023-08-29,2023-08-30,1,5000,DEL-000594,On-Time
FAC-0016,PARACETAMOL,2023-09-28,2023-10-10,12,5000,DEL-000595,Delayed
FAC-0016,PARACETAMOL,2023-10-28,2023-11-06,9,5000,DEL-000596,Delayed
FAC-0016,PARACETAMOL,2023-11-27,2023-12-08,11,5000,DEL-000597,Delayed
FAC-0016,PARACETAMOL,2023-12-27,2024-01-20,24,5000,DEL-000598,Delayed
FAC-0016,RIF_INH,2023-01-01,2023-01-07,6,800,DEL-000599,Delayed
FAC-0016,RIF_INH,2023-01-31,2023-03-27,55,800,DEL-000600,Delayed
FAC-0016,RIF_INH,2023-03-02,2023-03-12,10,800,DEL-000601,Delayed
FAC-0016,RIF_INH,2023-04-01,2023-04-20,19,800,DEL-000602,Delayed
FAC-0016,RIF_INH,2023-05-01,2023-05-12,11,800,DEL-000603,Delayed
FAC-0016,RIF_INH,2023-05-31,2023-06-09,9,800,DEL-000604,Delayed
